Molecule,HOMO-1 (eV),HOMO (eV),LUMO (eV),LUMO+1 (eV),fund bg,Delta HOMO,delta LUMO,optical bandgap (cm-1),opt bg (nm),oscillator strength,single point energy,dipole moment (debye),summed oscs,first oscs,highest oscs under ten,first Energy Transition eV,first Energy transition wavenumber,lowest Energy Transition eV,lowest Energy transition wavenumber,PCE
76_427_103_427_76,-7.52,-6.15,-2.6,-2.48,3.55,1.37,0.12,14444.3,692.3146155,0.258097197,-6324.327583,5.17519,6.369181698,0.079791234,0.258097197,1.790804314,14444.3,2.165831416,17469.2,17.7629097
26_137_103_137_26,-6.24,-5.73,-1.99,-1.95,3.74,0.51,0.04,14960.8,668.4134538,0.13947627,-5775.957432,3.05575,6.662684499,0.13947627,1.485673729,1.854839984,14960.8,2.516149304,20294.8,14.50776306
0_311_5_311_0,-8.16,-7.58,-4.75,-3.32,2.83,0.58,1.43,7586.8,1318.078768,0.616738713,-6404.72138,3.19436,6.904503146,0.616738713,0.616738713,0.940611464,7586.8,0.940611464,7586.8,15.13859733
0_169_164_169_0,-7.05,-6.28,-3.69,-3.04,2.59,0.77,0.65,7692.4,1299.9844,0.954601833,-5291.488708,7.4977,8.909416373,0.954601833,0.954601833,0.953703752,7692.4,0.953703752,7692.4,18.70781285
0_137_136_137_0,-6.91,-6.34,-3.13,-2.93,3.21,0.57,0.2,14485.5,690.3455179,1.072795091,-6394.069981,26.48708,8.87476073,1.072795091,1.937170531,1.79591229,14485.5,1.936146068,15616.6,17.80909203
62_486_95_486_62,-7.25,-6.41,-3.69,-2.67,2.72,0.84,1.02,8345.4,1198.264912,1.37626288,-5272.871317,7.18223,6.458312107,1.37626288,1.37626288,1.034662692,8345.4,1.034662692,8345.4,15.63049227
62_135_165_135_62,-7.38,-7.03,-2.64,-2.62,4.39,0.35,0.02,20641.6,484.4585691,0.838293691,-3750.459671,7.88306,7.594315878,0.838293691,0.838293691,2.559145568,20641.6,2.559145568,20641.6,15.10981947
62_169_95_169_62,-6.66,-6.05,-3.51,-2.64,2.54,0.61,0.87,7187.1,1391.381781,0.83866218,-5429.350563,13.28449,8.719078656,0.83866218,0.83866218,0.891056658,7187.1,0.891056658,7187.1,17.76491781
76_633_6_633_76,-7.85,-7.74,-3.16,-2.89,4.58,0.11,0.27,22204.8,450.3530768,0.111503051,-7310.152967,7.00496,5.647244885,0.003551018,0.02601597,2.752951104,22204.8,2.967721658,23937.1,11.40750271
293_713_59_713_293,-6.37,-5.76,-2.19,-2.09,3.57,0.61,0.1,11207.4,892.2676089,0.43538144,-4449.036455,2.05932,5.344190556,0.004214234,0.060473094,1.389493452,11207.4,1.842565964,14861.8,13.1176969
273_274_127_274_273,-5.52,-4.63,-2.56,-0.7,2.07,0.89,1.86,599.9,16669.44491,0.143086157,-4323.71937,6.91446,3.647461829,0.00426843,0.143086157,0.074375602,599.9,1.821117424,14688.8,11.97270144
199_127_7_127_199,-7.32,-6.76,-2.34,-1.36,4.42,0.56,0.98,20065.5,498.3678453,1.581965639,-3798.423127,5.14221,3.803006033,1.581965639,1.581965639,2.48772069,20065.5,2.48772069,20065.5,10.78273581
7_889_28_889_7,-7.66,-7.03,-2.68,-1.45,4.35,0.63,1.23,18159.4,550.6789872,0.658610276,-2908.36862,4.57689,3.73886033,0.658610276,0.658610276,2.251402412,18159.4,2.251402412,18159.4,10.99225718
111_275_55_275_111,-6.44,-5.8,-2.98,-2.33,2.82,0.64,0.65,9822,1018.122582,2.07140529,-4706.126895,5.96735,5.275670315,2.07140529,2.07140529,1.21773156,9822,1.21773156,9822,13.15099453
293_713_104_713_293,-6.33,-6.08,-2.12,-2,3.96,0.25,0.12,15308.4,653.2361318,0.594777398,-4776.952938,1.08636,5.456920993,0.07573115,0.594777398,1.897935432,15308.4,2.19469396,17702,11.74112671
18_600_44_600_18,-6.98,-6.41,-2.29,-1.86,4.12,0.57,0.43,19062.1,524.601172,0.139243846,-5080.982016,8.31476,5.067751407,0.01523313,0.139243846,2.363319158,19062.1,2.587747754,20872.3,12.56684019
179_323_104_323_179,-5.96,-5.63,-1.63,-1.45,4,0.33,0.18,17735.6,563.837705,0.643916566,-4809.463384,6.88009,5.404398939,0.643916566,2.13416206,2.198859688,17735.6,2.510074284,20245.8,12.00920384
179_323_150_323_179,-6.08,-5.57,-1.76,-1.55,3.81,0.51,0.21,17244,579.9118534,3.473354269,-4771.428893,9.96461,5.073111528,3.473354269,3.473354269,2.13791112,17244,2.13791112,17244,12.31892108
171_312_3_312_171,-6.82,-6.08,-1.41,-0.33,4.67,0.74,1.08,20657.8,484.0786531,0.861467213,-1815.311751,10.82608,3.015809726,0.861467213,1.170158843,2.561154044,20657.8,3.683706158,29712.1,10.46466649
235_377_135_377_235,-6.81,-6.35,-1.77,-0.64,4.58,0.46,1.13,19500.4,512.8099936,0.254174242,-3795.764089,5.25413,2.96020816,0.254174242,0.254174242,2.417659592,19500.4,2.417659592,19500.4,9.196703139
126_523_88_523_126,-6.99,-6.79,-2.52,-1.95,4.27,0.2,0.57,19515.6,512.4105844,2.250193394,-4236.16599,2.68925,4.494513518,2.250193394,2.250193394,2.419544088,19515.6,2.419544088,19515.6,10.20314162
294_179_59_179_294,-6.64,-6.01,-1.41,-1,4.6,0.63,0.41,21814.1,458.4190959,1.249798755,-4251.232297,5.57219,3.369844606,1.249798755,1.249798755,2.704512118,21814.1,2.704512118,21814.1,10.48412252
82_37_78_37_82,-8.07,-7.65,-2.88,-2.29,4.77,0.42,0.59,22942.4,435.8741893,0.740441007,-2787.427527,5.12971,4.052299107,0.740441007,0.740441007,2.844398752,22942.4,2.844398752,22942.4,10.53031237
204_275_104_275_204,-6.3,-5.93,-2.79,-2.46,3.14,0.37,0.33,11262.6,887.8944471,0.926429678,-5065.692278,1.33294,6.54292186,0.926429678,1.207258563,1.396337148,11262.6,1.692587358,13652.1,13.7471499
125_179_122_179_125,-7,-6.25,-1.99,-1.53,4.26,0.75,0.46,18486.5,540.9352771,0.498897695,-4584.764129,4.35061,4.967375775,0.498897695,0.498897695,2.29195627,18486.5,2.29195627,18486.5,13.19452294
111_312_55_312_111,-6.38,-5.66,-1.52,-0.55,4.14,0.72,0.97,18384.2,543.9453444,1.597668397,-3956.318352,5.04356,4.810556342,1.597668397,1.597668397,2.279273116,18384.2,2.279273116,18384.2,12.85093259
171_815_3_815_171,-6.6,-5.97,-1.81,-0.93,4.16,0.63,0.88,18313.9,546.0333408,1.568350026,-2805.84529,5.69501,3.6624098,1.568350026,1.568350026,2.270557322,18313.9,2.270557322,18313.9,10.8869848
235_543_8_543_235,-6.09,-5.35,-1.74,-0.78,3.61,0.74,0.96,13949.6,716.8664334,1.18321327,-3235.172681,2.95665,3.516422715,1.18321327,1.18321327,1.729471408,13949.6,1.729471408,13949.6,11.15401058
126_523_125_523_126,-7,-6.76,-2.7,-2.07,4.06,0.24,0.63,17988.5,555.9107207,2.034466822,-4731.417229,3.36292,4.686535352,2.034466822,2.034466822,2.23021423,17988.5,2.23021423,17988.5,10.63775568
126_523_135_523_126,-7,-6.68,-2.97,-2,3.71,0.32,0.97,15249.1,655.7764065,1.339646137,-4081.629746,8.61343,5.086876581,1.339646137,1.339646137,1.890583418,15249.1,1.890583418,15249.1,11.52942555
125_377_150_377_125,-6.68,-6.52,-1.12,-0.96,5.4,0.16,0.16,26656.4,375.1444306,0.522218524,-3876.559111,2.37168,3.008795354,0.522218524,0.522218524,3.304860472,26656.4,3.304860472,26656.4,7.987107705
12_377_150_377_12,-7.78,-6.99,-2.55,-2.53,4.44,0.79,0.02,21717.2,460.4645166,0.611919459,-4122.407609,7.72613,4.887430809,0.099687812,0.611919459,2.692498456,21717.2,2.937296966,23691.7,13.25463873
142_31_88_31_142,-7.1,-6.72,-1.7,-1.28,5.02,0.38,0.42,24517.3,407.8752554,0.837392536,-6195.221807,7.22309,4.522974883,0.837392536,1.250476564,3.039654854,24517.3,3.468228918,27974.1,11.00823292
235_563_135_563_235,-6.47,-5.56,-2.39,-2.16,3.17,0.91,0.23,8517.6,1174.039636,0.180587361,-3925.674529,1.75443,4.00517594,0.180587361,0.653628915,1.056012048,8517.6,1.800784704,14524.8,12.55037377
126_523_20_523_126,-7.09,-6.99,-3.16,-2.16,3.83,0.1,1,17103.8,584.665396,1.36663267,-3640.438446,10.73795,3.956192438,1.36663267,1.36663267,2.120529124,17103.8,2.120529124,17103.8,9.036373489
142_31_150_31_142,-6.93,-6.61,-1.59,-1.2,5.02,0.32,0.39,24283.9,411.7954694,0.53032674,-5860.822382,5.16028,4.450338572,0.53032674,1.07411401,3.010717922,24283.9,3.483825602,28099.9,10.65291272
126_523_170_523_126,-6.91,-6.61,-2.16,-1.81,4.45,0.3,0.35,19961.9,500.954318,2.066771682,-3770.55754,9.81022,4.965578416,2.066771682,2.066771682,2.474876362,19961.9,2.474876362,19961.9,11.27729798
12_390_3_390_12,-7.54,-6.82,-3.35,-2.83,3.47,0.72,0.52,13576.4,736.5722872,1.940438472,-5295.765117,5.52836,6.277646957,1.940438472,1.940438472,1.683202072,13576.4,1.683202072,13576.4,14.87111636
179_835_150_835_179,-7.27,-6.69,-2.42,-1.73,4.27,0.58,0.69,19020.4,525.7512986,1.139785325,-4654.368209,4.39666,3.361899695,1.139785325,1.139785325,2.358149192,19020.4,2.358149192,19020.4,10.26043238
76_693_221_693_76,-7.39,-6.38,-2.62,-2.36,3.76,1.01,0.26,15758.1,634.5942722,2.271849969,-6308.904596,8.90885,5.710237884,2.271849969,2.271849969,1.953689238,15758.1,1.953689238,15758.1,15.32374407
68_137_59_137_68,-6,-5.27,-1.55,-1.43,3.72,0.73,0.12,17145.8,583.2332116,3.915799059,-5167.746414,6.60486,6.60858132,3.915799059,3.915799059,2.125736284,17145.8,2.125736284,17145.8,15.36936298
0_169_186_169_0,-6.38,-5.86,-2.98,-2.59,2.88,0.52,0.39,8626.1,1159.272441,0.134701493,-5542.585359,14.19933,8.812773244,0.134701493,0.412832141,1.069463878,8626.1,1.445197666,11656.7,17.51098526
232_137_59_137_232,-5.89,-5.27,-1.36,-1,3.91,0.62,0.36,17557,569.5733895,3.762084583,-5518.919949,3.83905,5.64273517,3.762084583,3.762084583,2.17671686,17557,2.17671686,17557,13.57134283
173_137_59_137_173,-5.89,-5.33,-1.49,-1.23,3.84,0.56,0.26,17303.6,577.9144224,4.032567858,-5596.97143,0.58377,6.194094317,4.032567858,4.032567858,2.145300328,17303.6,2.145300328,17303.6,14.07526438
16_169_59_169_16,-6.15,-5.44,-3.3,-2.88,2.14,0.71,0.42,3977.4,2514.20526,0.37444773,-5144.849015,0.73971,8.190757735,0.37444773,0.37444773,0.493118052,3977.4,0.493118052,3977.4,17.4629199
117_137_59_137_117,-6.25,-5.49,-1.79,-1.64,3.7,0.76,0.15,16857.6,593.2042521,3.784063604,-7027.892779,6.19967,6.830316994,3.784063604,3.784063604,2.090005248,16857.6,2.090005248,16857.6,15.802343
0_137_28_137_0,-7.05,-6.38,-3.34,-3.02,3.04,0.67,0.32,10212.2,979.2209318,1.504736316,-6317.279459,18.52871,8.784646302,1.504736316,1.504736316,1.266108556,10212.2,1.266108556,10212.2,18.11050446
0_137_182_137_0,-6.96,-6.52,-3.06,-3.03,3.46,0.44,0.03,15099.5,662.2735852,2.04470858,-6375.667279,4.8938,8.613708725,2.04470858,2.04470858,1.87203601,15099.5,1.87203601,15099.5,16.89647342
62_135_186_135_62,-7.21,-6.16,-2.6,-2.56,3.56,1.05,0.04,17285.7,578.5128748,2.066767287,-4271.216207,9.64206,7.655668096,2.066767287,2.066767287,2.143081086,17285.7,2.143081086,17285.7,18.17280147
12_137_103_137_12,-6.59,-5.95,-2.65,-2.59,3.3,0.64,0.06,14078,710.3281716,0.151139241,-6029.72223,9.30982,8.696914868,0.151139241,1.610515716,1.74539044,14078,2.013596374,16241.3,17.86204828
278_135_59_135_278,-6.38,-5.64,-0.86,-0.5,4.78,0.74,0.36,23656.5,422.7168009,3.145933509,-3298.77291,0.90605,4.356722948,3.145933509,3.145933509,2.93293287,23656.5,2.93293287,23656.5,12.311104
0_137_221_137_0,-6.84,-6.2,-3.04,-3.01,3.16,0.64,0.03,14010,713.7758744,2.805537428,-6430.911366,10.09181,8.870726366,2.805537428,2.805537428,1.7369598,14010,1.7369598,14010,18.10138671
254_169_103_169_254,-5.67,-5.52,-1.8,-1.03,3.72,0.15,0.77,14559.8,686.8226212,0.173035891,-4962.612776,6.0114,7.779463222,0.173035891,0.665780091,1.805124004,14559.8,2.368799074,19106.3,14.51376736
0_135_5_135_0,-8,-7.44,-3.58,-3.07,3.86,0.56,0.51,14582.8,685.7393642,0.880927753,-4152.851598,3.20773,7.67022526,0.880927753,0.880927753,1.807975544,14582.8,1.807975544,14582.8,16.10789669
16_99_103_99_16,-6.59,-5.89,-3.18,-3,2.71,0.7,0.18,11687.5,855.6149733,0.37464182,-3933.065723,8.235,8.666726811,0.37464182,0.497651065,1.44901625,11687.5,1.62320815,13092.5,18.07577932
235_633_103_633_235,-6.81,-5.75,-2.8,-2.4,2.95,1.06,0.4,9926.3,1007.42472,0.191313787,-4483.362523,4.74152,4.095247968,0.000785205,0.030777375,1.230662674,9926.3,1.632705018,13169.1,13.31265295
135_174_103_174_135,-6.11,-6.05,-2.64,-2.6,3.41,0.06,0.04,11881.3,841.658741,0.17454309,-3537.750619,7.93159,5.859518277,0.17454309,0.17454309,1.473043574,11881.3,1.473043574,11881.3,11.48705317
142_174_103_174_142,-6.91,-6.05,-2.87,-2.78,3.18,0.86,0.09,11607.6,861.5045315,0.151378413,-4382.709564,6.95467,7.332007332,0.151378413,0.151378413,1.439110248,11607.6,1.439110248,11607.6,16.9186706
155_174_103_174_155,-6.78,-6.06,-2.93,-2.78,3.13,0.72,0.15,11574.4,863.9756704,0.116397524,-4113.577727,7.4362,6.654858422,0.116397524,0.116397524,1.434994112,11574.4,1.434994112,11574.4,15.39053655
90_395_103_395_90,-7.13,-5.9,-2.39,-2.32,3.51,1.23,0.07,13194.5,757.8915457,0.226220476,-4041.437009,3.29513,6.770625072,0.059342989,0.226220476,1.63585411,13194.5,1.961785132,15823.4,17.71999723
0_485_103_485_0,-7.39,-6.42,-4.27,-4.06,2.15,0.97,0.21,3481.7,2872.160152,0.103984804,-3829.350265,19.97148,9.062043665,0.0823745,0.0823745,0.431661166,3481.7,0.431661166,3481.7,19.76898063
215_633_103_633_215,-7.21,-5.82,-2.81,-2.64,3.01,1.39,0.17,11128.5,898.5937009,0.170812746,-5895.168977,1.42663,4.560509431,0.000600776,0.048870553,1.37971143,11128.5,1.727487728,13933.6,15.35746799
16_744_103_744_16,-7.16,-6.21,-3.41,-3.38,2.8,0.95,0.03,10706.8,933.9858781,0.336457241,-5607.088272,10.96904,6.084635674,0.336457241,0.336457241,1.327429064,10706.8,1.327429064,10706.8,15.58398983
55_673_103_673_55,-7.4,-6.31,-2.65,-2.57,3.66,1.09,0.08,14280.2,700.2703043,0.111491668,-4222.976601,6.41434,6.590685803,0.111491668,0.818622416,1.770459196,14280.2,2.276421576,18361.2,16.87652085
76_274_103_274_76,-6.33,-6.05,-3.48,-1.81,2.57,0.28,1.67,8364.7,1195.500137,0.187620056,-5566.668141,20.4227,5.71915562,0.187620056,0.504515549,1.037055506,8364.7,1.105418078,8916.1,12.22987379
260_174_103_174_260,-7.42,-6.11,-3.23,-3.1,2.88,1.31,0.13,10471.3,954.9912618,0.119456746,-4467.098042,10.17001,5.996942824,0.119456746,0.119456746,1.298231774,10471.3,1.298231774,10471.3,16.99503677
172_644_103_644_172,-6.95,-5.74,-2.9,-2.72,2.84,1.21,0.18,8763.1,1141.14868,0.147805626,-4139.500689,5.0267,5.302089764,0.07526497,0.07526497,1.086449138,8763.1,1.086449138,8763.1,15.61272411
154_174_103_174_154,-6.65,-6.03,-2.8,-2.68,3.23,0.62,0.12,12373.4,808.1853007,0.213244285,-3658.209702,6.27907,6.398576608,0.065847412,0.071028163,1.534054132,12373.4,1.66622921,13439.5,14.61213649
62_644_54_644_62,-8.18,-7.11,-3.65,-3.54,3.46,1.07,0.11,11635.4,859.4461729,0.152493136,-3725.340944,8.23829,8.216323052,0.152493136,0.152493136,1.442556892,11635.4,1.442556892,11635.4,19.02992334
215_644_103_644_215,-6.99,-5.78,-3.12,-2.58,2.66,1.21,0.54,8355.8,1196.773499,0.163215063,-5173.565791,7.67381,4.972991496,0.037178257,0.067040062,1.035952084,8355.8,1.29955836,10482,15.15955579
172_485_103_485_172,-6.85,-5.93,-3.48,-3.1,2.45,0.92,0.38,7614.6,1313.266619,0.139824314,-3728.649462,7.60365,6.244285248,0.009323564,0.088885418,0.944058108,7614.6,1.075514102,8674.9,15.67617729
52_601_103_601_52,-7.13,-5.93,-2.48,-2.25,3.45,1.2,0.23,14528.3,688.3117777,0.345227162,-5206.074311,12.70996,6.221433816,0.090042986,0.345227162,1.801218634,14528.3,2.235756136,18033.2,16.83611087
55_644_127_644_55,-7.88,-7.53,-3.63,-3.41,3.9,0.35,0.22,13606.5,734.9428582,0.285926784,-4463.322602,14.02229,7.775262232,0.040893357,0.285926784,1.68693387,13606.5,1.799098576,14511.2,15.3589826
90_833_103_833_90,-7.14,-6.03,-2.41,-1.98,3.62,1.11,0.43,15544.1,643.3309101,0.300340897,-3611.967226,8.42523,7.448458114,0.069331658,0.069331658,1.927157518,15544.1,1.927157518,15544.1,18.14277333
36_174_103_174_36,-7.33,-6.36,-3.19,-3.03,3.17,0.97,0.16,11793.2,847.9462741,0.175339897,-3152.319387,14.67076,6.751564181,0.175339897,0.175339897,1.462120936,11793.2,1.462120936,11793.2,16.58745038
98_174_103_174_98,-7.57,-6.18,-3.49,-3.08,2.69,1.39,0.41,8898,1123.848056,0.174316971,-3488.764485,6.48055,6.49661967,0.090039194,0.174316971,1.10317404,8898,1.482974372,11961.4,18.02349179
76_174_160_174_76,-7.67,-7.45,-3.7,-3.34,3.75,0.22,0.36,14221,703.18543,0.105215188,-5323.596031,12.52566,7.396139209,0.082614871,0.105215188,1.76311958,14221,2.146726098,17315.1,14.28378019
0_261_59_261_0,-7.53,-6.36,-3.13,-2.93,3.23,1.17,0.2,12583.2,794.7104075,2.360677129,-4116.20181,6.88692,6.006814648,2.360677129,2.360677129,1.560065136,12583.2,1.560065136,12583.2,16.41293027
0_137_127_137_0,-7.1,-6.62,-3.12,-3.06,3.5,0.48,0.06,15097.8,662.3481567,2.263560072,-6088.118306,13.65918,7.876093881,2.263560072,2.263560072,1.871825244,15097.8,1.871825244,15097.8,16.05097778
0_245_59_245_0,-8.52,-7.26,-4.58,-3.96,2.68,1.26,0.62,6496.1,1539.38517,0.503555077,-3735.627536,3.39564,7.280906175,0.503555077,0.503555077,0.805386478,6496.1,0.805386478,6496.1,18.55030431
20_137_5_137_20,-6.83,-6.2,-3.48,-2.43,2.72,0.63,1.05,7537.6,1326.682233,0.844982316,-6091.801005,6.10973,9.169837944,0.844982316,2.581223666,0.934511648,7537.6,2.241719574,18081.3,18.47071335
62_135_5_135_62,-7.7,-7.14,-3.33,-2.63,3.81,0.56,0.7,14113.2,708.5565286,0.754657656,-4081.037256,8.15196,7.70016762,0.754657656,0.761957411,1.749754536,14113.2,2.689944468,21696.6,16.14912731
62_137_139_137_62,-6.78,-6.28,-2.88,-2.81,3.4,0.5,0.07,14239.3,702.2817133,3.151133441,-6339.693693,6.0693,8.956170384,3.151133441,3.151133441,1.765388414,14239.3,1.765388414,14239.3,17.62334312
2_633_59_633_2,-7.22,-6.15,-2.8,-2.36,3.35,1.07,0.44,13685.6,730.6950371,1.689061804,-4073.722502,6.92604,3.647398902,0.004090074,1.689061804,1.696740688,13685.6,2.363083596,19060.2,12.73851479
12_135_186_135_12,-7.17,-6.12,-2.49,-2.46,3.63,1.05,0.03,17938,557.4757498,1.918333277,-4371.085103,6.47038,6.98383276,1.918333277,1.918333277,2.22395324,17938,2.22395324,17938,17.24768421
62_911_209_911_62,-7.41,-7.12,-3.17,-2.68,3.95,0.29,0.49,16656.9,600.3518062,0.274935378,-3963.915759,9.66136,6.282836766,0.274935378,0.716865595,2.065122462,16656.9,2.34037046,18877,13.04861273
12_385_59_385_12,-7.07,-6.23,-3.23,-2.68,3,0.84,0.55,10792.3,926.5865478,2.519772304,-3883.059361,5.08142,6.631266466,2.519772304,2.519772304,1.338029354,10792.3,1.338029354,10792.3,15.86865043
12_135_204_135_12,-7.45,-6.52,-2.54,-2.47,3.98,0.93,0.07,19307.2,517.9414933,1.395108661,-4011.323542,3.12643,6.452995118,1.395108661,1.395108661,2.393706656,19307.2,2.393706656,19307.2,16.00612078
177_137_186_137_177,-5.92,-5.52,-1.64,-1.3,3.88,0.4,0.34,17501.8,571.369802,4.66175978,-6441.547508,2.17968,6.766745053,4.66175978,4.66175978,2.169873164,17501.8,2.169873164,17501.8,14.18300444
12_449_59_449_12,-7.54,-6.36,-2.9,-2.7,3.46,1.18,0.2,14388.4,695.004309,2.539355782,-4154.13137,3.19761,6.626201472,2.539355782,2.539355782,1.783873832,14388.4,1.783873832,14388.4,17.30837593
0_135_180_135_0,-7.01,-6.82,-2.92,-2.83,3.9,0.19,0.09,17201.5,581.3446502,0.468594807,-3687.089041,17.76965,6.362575671,0.468594807,1.081809524,2.13264197,17201.5,2.416543772,19491.4,12.7329132
0_169_71_169_0,-7.2,-6.75,-3.42,-3.05,3.33,0.45,0.37,12216,818.5985593,0.838717812,-5226.043199,5.53909,8.400683522,0.838717812,0.838717812,1.51453968,12216,1.51453968,12216,16.64568771
12_306_59_306_12,-6.56,-5.79,-2.34,-2.07,3.45,0.77,0.27,14071,710.6815436,0.350140731,-3167.893319,6.25869,6.80512524,0.350140731,0.535837457,1.74452258,14071,2.352235346,18972.7,15.81020396
12_137_101_137_12,-6.55,-6.53,-2.67,-2.57,3.86,0.02,0.1,16363.1,611.1311426,1.470627036,-6255.067339,12.30334,7.892235849,1.470627036,1.858034507,2.028697138,16363.1,2.201289696,17755.2,14.11590527
0_169_167_169_0,-6.8,-6.72,-3.09,-2.82,3.63,0.08,0.27,13289.1,752.4964068,0.527703216,-4783.322243,17.93215,8.734138919,0.527703216,0.527703216,1.647582618,13289.1,1.647582618,13289.1,15.53050579
0_315_186_315_0,-7.81,-6.94,-3.79,-3.37,3.15,0.87,0.42,11621.5,860.4741212,2.796574304,-4587.720854,17.24709,5.967103037,2.796574304,2.796574304,1.44083357,11621.5,1.44083357,11621.5,15.08174738
47_135_95_135_47,-7.14,-5.88,-1.47,-0.72,4.41,1.26,0.75,20022.8,499.4306491,1.624882967,-3095.49565,2.7953,4.386488948,1.624882967,1.624882967,2.482426744,20022.8,2.482426744,20022.8,14.56469178
62_161_103_161_62,-6.89,-6.15,-2.74,-2.6,3.41,0.74,0.14,13151.2,760.3868848,0.279779759,-3195.330432,9.78536,7.242214341,0.279779759,1.210610474,1.630485776,13151.2,1.984014746,16002.7,16.28442565
62_633_5_633_62,-8.14,-7.67,-3.64,-3.27,4.03,0.47,0.37,15457.6,646.9309595,0.512489981,-5191.498132,15.01495,7.263595697,0.512489981,0.512489981,1.916433248,15457.6,1.916433248,15457.6,15.16501778
0_135_128_135_0,-7.98,-6.79,-3.07,-3.02,3.72,1.19,0.05,17839.5,560.5538272,0.945494442,-3613.897603,8.75486,6.320516243,0.945494442,0.945494442,2.21174121,17839.5,2.21174121,17839.5,16.92999737
42_137_186_137_42,-6.11,-5.59,-1.71,-1.42,3.88,0.52,0.29,17552.1,569.7323967,4.413308832,-6025.144463,2.88349,6.02899939,4.413308832,4.413308832,2.176109358,17552.1,2.176109358,17552.1,13.67772866
76_137_12_137_76,-6.71,-6.66,-2.74,-2.61,3.92,0.05,0.13,17363.7,575.9141197,2.040486006,-7006.017575,10.89119,8.080844674,2.040486006,2.040486006,2.152751526,17363.7,2.152751526,17363.7,14.50326962
12_610_221_610_12,-7.34,-6.38,-2.5,-2.37,3.88,0.96,0.13,20442.8,489.169781,0.237927835,-5510.661881,5.56992,6.361810934,0.075704953,0.237927835,2.534498344,20442.8,2.732358026,22038.7,16.00821016
102_275_5_275_102,-7.3,-6.57,-3.76,-2.76,2.81,0.73,1,8684.9,1151.423735,0.964966102,-4297.798431,9.92959,5.96665272,0.964966102,0.964966102,1.076753902,8684.9,1.076753902,8684.9,14.4854273
62_169_135_169_62,-6.95,-6.21,-3.45,-2.81,2.76,0.74,0.64,7431.5,1345.62336,0.448594203,-5061.073079,5.42782,8.697947592,0.448594203,0.448594203,0.92135737,7431.5,0.92135737,7431.5,18.28897034
62_169_68_169_62,-6.88,-6.29,-3.18,-2.65,3.11,0.59,0.53,10468.9,955.210194,0.996893926,-4441.733574,13.83984,7.57922529,0.996893926,0.996893926,1.297934222,10468.9,1.297934222,10468.9,16.11023973
62_169_70_169_62,-6.62,-6.41,-2.96,-2.73,3.45,0.21,0.23,12913.1,774.4073847,0.60874727,-4907.824832,16.1441,9.545125336,0.60874727,1.033697385,1.600966138,12913.1,1.7388195,14025,17.20038409
139_135_59_135_139,-7.04,-5.71,-1.74,-1.54,3.97,1.33,0.2,20726.7,482.4694717,1.49050428,-2447.517944,4.5154,3.684025241,1.49050428,1.49050428,2.569696266,20726.7,2.569696266,20726.7,13.89524926
21_169_5_169_21,-6.42,-5.86,-3.09,-1.71,2.77,0.56,1.38,6323.8,1581.327683,0.254955483,-6988.916904,3.87997,6.883148522,0.254955483,0.254955483,0.784024724,6323.8,0.784024724,6323.8,15.02409202
266_135_59_135_266,-6.17,-5.56,-1.27,-1.05,4.29,0.61,0.22,21682.3,461.2056839,3.58695011,-4092.469603,1.42345,4.900245118,3.58695011,3.58695011,2.688171554,21682.3,2.688171554,21682.3,12.50638403
89_135_59_135_89,-6.8,-5.58,-0.83,-0.33,4.75,1.22,0.5,23347.7,428.3077134,2.854771297,-1886.450313,0.70374,3.947668471,2.854771297,2.854771297,2.894647846,23347.7,2.894647846,23347.7,13.79023599
83_137_59_137_83,-6.35,-5.57,-2.17,-2.06,3.4,0.78,0.11,15592.7,641.3257486,3.982596284,-7885.491435,1.89942,6.042833452,3.982596284,3.982596284,1.933182946,15592.7,1.933182946,15592.7,14.80307817
62_779_59_779_62,-7.22,-6.22,-2.79,-2.28,3.43,1,0.51,12147.7,823.2010998,1.30445252,-2993.22864,3.69582,6.289447264,1.30445252,1.30445252,1.506071846,12147.7,1.506071846,12147.7,16.07876538
