Molecule,HOMO-1 (eV),HOMO (eV),LUMO (eV),LUMO+1 (eV),fund bg,Delta HOMO,delta LUMO,optical bandgap (cm-1),opt bg (nm),oscillator strength,single point energy,dipole moment (debye),summed oscs,first oscs,highest oscs under ten,first Energy Transition eV,first Energy transition wavenumber,lowest Energy Transition eV,lowest Energy transition wavenumber,PCE
16_45_45_63_42_10023,-7.08,-6.46,-3.24,-3.01,3.22,0.62,0.23,10511.5,951.3390097,0.298025573,-8071.265799,10.05339,9.133630015,0.298025573,0.982090327,1.30321577,10511.5,1.926165678,15536.1,18.37830503
45_20_2_44_82_01324,-7.08,-6.01,-3.03,-2.63,2.98,1.07,0.4,10937.3,914.302433,1.801189204,-4540.703956,8.39496,5.598801538,1.801189204,1.801189204,1.356006454,10937.3,1.356006454,10937.3,15.42559622
32_45_45_63_45_10023,-7.14,-6.51,-3.36,-3.15,3.15,0.63,0.21,10564.5,946.5663306,0.540594923,-5951.814834,3.31634,10.36928257,0.540594923,0.862579072,1.30978671,10564.5,1.927752622,15548.9,20.1223486
73_63_11_73_73_02100,-7.23,-6.42,-3.61,-3.51,2.81,0.81,0.1,7562.3,1322.349021,0.141624315,-3821.849625,7.40816,7.762841365,0.083366446,0.141624315,0.937573954,7562.3,1.258248224,10148.8,17.29917906
42_45_45_63_24_10023,-7.09,-6.35,-3.34,-3.11,3.01,0.74,0.23,9481.3,1054.707688,0.295231515,-8280.978392,7.04455,9.577408804,0.295231515,0.295231515,1.175491574,9481.3,1.175491574,9481.3,19.49998843
51_28_44_28_51_10201,-6.99,-5.93,-2.9,-2.49,3.03,1.06,0.41,11348.2,881.197018,1.345316648,-6895.451069,8.70689,7.613302109,1.345316648,1.345316648,1.406949836,11348.2,1.406949836,11348.2,18.15701351
45_63_47_63_45_02120,-6.24,-5.65,-2.88,-2.42,2.77,0.59,0.46,8437.1,1185.241374,0.221168734,-5997.629143,7.65461,8.520761984,0.007084541,0.094150227,1.046031658,8437.1,1.246668492,10055.4,17.40673575
45_55_45_55_45_01010,-6.93,-6.35,-2.88,-2.74,3.47,0.58,0.14,10777.3,927.8761842,0.217358628,-5732.304093,7.37505,6.876060234,0.217358628,0.217358628,1.336169654,10777.3,1.336169654,10777.3,15.09943144
51_79_44_79_51_10201,-6.63,-5.9,-2.84,-2.12,3.06,0.73,0.72,9021.3,1108.48769,0.37377995,-5523.926729,5.2781,8.082365523,0.37377995,0.456424009,1.118460774,9021.3,1.814930822,14638.9,17.39876383
38_79_63_79_38_10201,-7.01,-6.38,-2.86,-2.49,3.52,0.63,0.37,11898,840.4773912,0.144691762,-5589.84722,8.48654,7.609842621,0.144691762,0.156499396,1.47511404,11898,1.72716538,13931,16.32259979
45_56_56_56_45_01110,-7.25,-6.66,-2.86,-2.82,3.8,0.59,0.04,13934.5,717.6432595,0.21352855,-5402.676416,7.40592,5.28512421,0.21352855,1.268637351,1.72759931,13934.5,2.759584034,22258.3,12.95126254
63_45_4_45_63_10201,-6.68,-6.28,-2.76,-2.69,3.52,0.4,0.07,11063.6,903.8649264,0.158187855,-7350.353481,1.77384,8.47875631,0.158187855,0.158187855,1.371665128,11063.6,1.371665128,11063.6,16.54044394
42_42_44_42_42_00200,-5.86,-5.08,-2,-1.08,3.08,0.78,0.92,11506.7,869.0588961,1.247428677,-7065.295115,0.89782,5.093279153,1.247428677,2.520594852,1.426600666,11506.7,2.437917924,19663.8,13.4955419
38_63_44_63_38_10201,-6.68,-5.86,-3.74,-2.76,2.12,0.82,0.98,5444.5,1836.715952,1.115699279,-5354.178498,9.66554,8.591342497,1.115699279,1.115699279,0.67500911,5444.5,0.67500911,5444.5,18.48257512
43_44_45_59_0_13057,-7.71,-6.93,-3.49,-3.09,3.44,0.78,0.4,11175.2,894.8385711,0.555997785,-5791.569458,8.06957,6.771884726,0.555997785,1.683044841,1.385501296,11175.2,1.991689108,16064.6,15.80698177
32_45_44_45_65_10203,-7.05,-6.05,-3.39,-2.91,2.66,1,0.48,6787.5,1473.296501,0.179698538,-5351.411953,10.81414,8.488578115,0.179698538,0.204483293,0.84151425,6787.5,1.25566944,10128,19.10696857
39_45_63_45_39_10201,-6.68,-5.79,-2.66,-2.52,3.13,0.89,0.14,9222.6,1084.292933,0.156188193,-4973.854772,3.73685,7.161485645,0.156188193,0.156188193,1.143417948,9222.6,1.143417948,9222.6,16.81151224
45_21_61_21_45_02120,-6.16,-5.87,-2.62,-2.56,3.25,0.29,0.06,12253.5,816.0933611,0.152823651,-6777.054746,4.8355,7.762434529,0.152823651,0.422832632,1.51918893,12253.5,2.192177166,17681.7,15.08601885
19_45_45_45_19_10001,-7.11,-6.6,-3.27,-3.11,3.33,0.51,0.16,10619.6,941.6550529,0.599665201,-6024.211064,5.24892,9.678589421,0.599665201,0.599665201,1.316618008,10619.6,1.316618008,10619.6,18.66066413
42_42_10_28_9_11357,-8.15,-7.64,-3.26,-2.81,4.38,0.51,0.45,18025.7,554.7634766,0.6885744,-7502.377716,5.68063,4.804750649,0.6885744,0.6885744,2.234826286,18025.7,2.234826286,18025.7,11.94938815
38_31_4_31_38_10201,-7.05,-6.57,-3.77,-3.31,2.8,0.48,0.46,8260.2,1210.62444,0.9771598,-7362.985367,3.13494,7.064246555,0.9771598,0.9771598,1.024099596,8260.2,1.024099596,8260.2,14.93306401
51_49_45_49_51_13031,-7.35,-6.57,-2.89,-2.61,3.68,0.78,0.28,12446.4,803.4451729,0.335233917,-5317.203766,9.71075,8.80273904,0.335233917,0.860521737,1.543104672,12446.4,2.168992906,17494.7,18.60346816
57_44_44_47_57_13021,-6.79,-6.03,-3.44,-2.73,2.59,0.76,0.71,5301.3,1886.329768,0.100794813,-9540.863109,13.10264,5.672473681,0.085477182,0.278764761,0.657255174,5301.3,1.406404324,11343.8,14.20799276
57_46_21_46_57_10201,-7.18,-6.09,-2.5,-2.37,3.59,1.09,0.13,15929.6,627.7621535,0.569522867,-9234.672209,4.71826,5.78917135,0.569522867,0.569522867,1.974951808,15929.6,1.974951808,15929.6,15.77283545
11_44_45_44_11_10201,-6.22,-5.67,-3.76,-3.2,1.91,0.55,0.56,4181.2,2391.657897,0.97385128,-5938.492171,9.11492,6.913627215,0.97385128,0.97385128,0.518385176,4181.2,0.518385176,4181.2,15.02351118
44_3_3_3_44_01110,-6.21,-5.96,-2.43,-1.86,3.53,0.25,0.57,14428,693.0967563,1.315769986,-4746.827804,7.6384,5.019823635,1.315769986,1.315769986,1.78878344,14428,1.78878344,14428,11.13924365
44_80_44_80_44_02120,-6.06,-5.5,-2.21,-1.85,3.29,0.56,0.36,13705.6,729.6287649,1.860039089,-6202.381608,11.32463,5.945648923,1.860039089,1.860039089,1.699220288,13705.6,1.699220288,13705.6,13.73315507
11_44_44_45_11_13021,-6.94,-5.77,-3.73,-3.31,2.04,1.17,0.42,5010.1,1995.968144,0.920603128,-6011.513372,15.99654,6.395601573,0.920603128,0.920603128,0.621152198,5010.1,0.621152198,5010.1,16.94828987
57_44_80_44_57_10201,-6.7,-6.09,-3.49,-2.76,2.6,0.61,0.73,8311.1,1203.210165,1.184634186,-10165.37406,7.29582,6.97822327,1.184634186,1.184634186,1.030410178,8311.1,1.030410178,8311.1,15.36775995
57_41_45_49_10_13579,-7.55,-6.37,-2.75,-2.21,3.62,1.18,0.54,16049.9,623.0568415,0.100920127,-6100.060785,9.65109,5.586784494,0.100920127,1.997260635,1.989866602,16049.9,2.28736901,18449.5,15.87709875
57_4_68_4_57_10201,-6.82,-6.57,-3.19,-2.71,3.38,0.25,0.48,12807,780.8229874,1.597675202,-13730.0565,6.78715,9.175225722,1.597675202,1.597675202,1.58781186,12807,1.58781186,12807,16.86123232
57_44_44_80_57_13021,-7.3,-6.13,-3.14,-2.63,2.99,1.17,0.51,10377.3,963.6417951,1.095098784,-10238.40723,13.37679,5.902397494,1.095098784,1.095098784,1.286577654,10377.3,1.286577654,10377.3,16.26914785
9_60_78_60_9_10201,-7.39,-7.3,-3,-2.59,4.3,0.09,0.41,15651.5,638.9163978,0.394310728,-3925.285912,3.18509,6.722385759,0.012026028,0.394310728,1.94047297,15651.5,2.171894038,17518.1,12.80287169
57_63_45_78_11_10324,-6.92,-5.89,-2.93,-2.61,2.96,1.03,0.32,9466.9,1056.311992,0.606155332,-5935.684397,8.9635,6.716228386,0.606155332,0.606155332,1.173706262,9466.9,1.173706262,9466.9,16.79409299
57_39_45_49_22_13579,-7.1,-6.12,-2.78,-1.93,3.34,0.98,0.85,13103,763.1840037,1.944867047,-5965.849785,12.62359,5.110608333,1.944867047,1.944867047,1.62450994,13103,1.62450994,13103,14.37040418
57_44_45_49_50_13579,-7.32,-6.24,-2.8,-2.57,3.44,1.08,0.23,13365.5,748.1949796,2.137954595,-11896.51867,10.45384,6.358906928,2.137954595,2.137954595,1.65705469,13365.5,1.65705469,13365.5,16.51481134
38_32_63_32_38_10201,-7.32,-6.48,-3.35,-2.65,3.13,0.84,0.7,10630.1,940.7249226,1.162311062,-5047.402889,2.57498,6.64044329,1.162311062,1.162311062,1.317919798,10630.1,1.317919798,10630.1,15.88128691
51_45_45_70_42_10023,-7.17,-6.49,-3.29,-3.05,3.2,0.68,0.24,10559.8,946.9876323,0.625834538,-8526.519336,7.99996,9.826646409,0.625834538,2.249339681,1.309204004,10559.8,2.12842665,17167.5,19.58788861
38_51_63_51_38_10201,-6.98,-6.16,-3.03,-2.68,3.13,0.82,0.35,11920.9,838.8628375,1.98798551,-5356.65073,8.77066,7.861927961,1.98798551,1.98798551,1.477953182,11920.9,1.477953182,11920.9,17.4781713
32_48_44_48_32_10201,-6.89,-5.88,-2.79,-2.54,3.09,1.01,0.25,11437.5,874.3169399,0.383675297,-4953.809192,4.42921,8.949517997,0.383675297,1.072054684,1.41802125,11437.5,1.881694052,15177.4,19.78423278
52_45_44_45_52_10201,-6.98,-5.68,-2.88,-2.61,2.8,1.3,0.27,7474.8,1337.828437,0.181982751,-5142.416069,8.95198,5.669346159,0.181982751,0.689905806,0.926725704,7474.8,1.76138386,14207,16.50138616
32_63_63_63_51_10023,-6.5,-5.9,-3.06,-2.54,2.84,0.6,0.52,9077.5,1101.624897,0.436638914,-5539.662143,12.64143,10.12018873,0.436638914,0.701869763,1.12542845,9077.5,1.573454976,12691.2,19.65169639
32_7_63_7_32_10201,-7.26,-6.19,-2.8,-2.32,3.39,1.07,0.48,13214.2,756.7616655,1.224155252,-5975.918008,2.21066,7.245825569,1.224155252,1.224155252,1.638296516,13214.2,1.638296516,13214.2,17.69354831
51_66_63_66_51_10201,-7.57,-6.52,-3,-2.71,3.52,1.05,0.29,11873.9,842.1832759,0.58667156,-5882.367782,6.99661,7.124651462,0.009969123,0.58667156,1.472126122,11873.9,2.07158182,16709,17.44159157
51_13_4_13_51_10201,-6.85,-6.3,-2.54,-2.38,3.76,0.55,0.16,16505.7,605.851312,3.270162312,-11467.71672,6.5947,8.562211642,3.270162312,3.270162312,2.046376686,16505.7,2.046376686,16505.7,17.29361193
59_45_63_45_59_10201,-7.16,-6.19,-3.15,-2.93,3.04,0.97,0.22,9563.4,1045.65322,0.362574414,-5821.697466,9.28656,9.350768858,0.362574414,0.593370748,1.185670332,9563.4,2.003715168,16161.6,20.16655522
43_45_45_63_51_10023,-7.17,-6.43,-3.42,-3.18,3.01,0.74,0.24,9218.5,1084.77518,0.273531703,-6419.883942,6.72866,10.30381408,0.273531703,0.292317205,1.14290963,9218.5,1.841735298,14855.1,20.50024849
42_33_33_33_42_10001,-7.39,-6.38,-2.59,-2.04,3.79,1.01,0.55,14742.7,678.3018036,1.523599944,-9914.624878,7.63276,5.527964048,1.523599944,1.523599944,1.827799946,14742.7,1.827799946,14742.7,15.072753
45_0_50_0_45_01310,-6.78,-5.66,-3.35,-2.79,2.31,1.12,0.56,5093.6,1963.247997,0.539193614,-6062.31715,6.34155,6.650839398,0.539193614,0.539193614,0.631504528,5093.6,0.631504528,5093.6,17.08700235
38_45_45_44_5_10023,-7.32,-6.46,-3.7,-3.37,2.76,0.86,0.33,8479.6,1179.30091,0.793915811,-5700.209087,21.88908,9.182996592,0.793915811,0.793915811,1.051300808,8479.6,1.051300808,8479.6,19.46748281
45_40_27_27_45_01330,-7.19,-6.98,-2.76,-2.63,4.22,0.21,0.13,14994.8,666.8978579,0.110186946,-6947.872528,7.98831,5.315956738,0.110186946,0.643760685,1.859055304,14994.8,2.565170996,20690.2,11.37681893
38_45_63_45_38_10301,-7.07,-7.03,-3.29,-3.12,3.74,0.04,0.17,12411.4,805.7108787,0.273763122,-4752.339382,17.67751,9.013639518,0.273763122,0.397419643,1.538765372,12411.4,2.280946846,18397.7,15.74517812
45_58_63_58_45_10201,-7.38,-6.2,-2.6,-2.44,3.6,1.18,0.16,15013.8,666.0538971,0.7780112,-4243.315073,3.33661,7.000031247,0.7780112,0.7780112,1.861410924,15013.8,1.861410924,15013.8,17.82313953
32_45_50_45_32_10201,-7.31,-6.45,-3.21,-3.07,3.24,0.86,0.14,10808.3,925.2148812,0.730418023,-5812.473335,2.60987,8.991149331,0.730418023,1.48562175,1.340013034,10808.3,2.153197854,17367.3,19.20330913
45_53_61_1_53_01351,-6.74,-5.96,-2.59,-2.13,3.37,0.78,0.46,11682.2,856.0031501,0.363640325,-4372.854845,7.71065,4.772912285,0.099947326,1.043771508,1.448359156,11682.2,2.030941176,16381.2,13.05439672
45_63_45_20_5_02041,-7.03,-6.17,-3.05,-2.9,3.12,0.86,0.15,9683.3,1032.705792,0.29097059,-5957.402659,21.04447,8.689943958,0.29097059,0.829290135,1.200535534,9683.3,1.90055141,15329.5,18.78854933
27_45_63_45_27_10201,-6.9,-5.95,-2.96,-2.46,2.99,0.95,0.5,8961.9,1115.834812,0.187905467,-4664.506451,5.97123,7.284199986,0.187905467,0.187905467,1.111096362,8961.9,1.111096362,8961.9,17.23578988
31_45_44_45_31_10201,-6.89,-5.76,-2.98,-2.69,2.78,1.13,0.29,7915,1263.423879,0.297846825,-4974.693032,7.2752,6.991367127,0.297846825,0.398020685,0.9813017,7915,1.736079542,14002.9,17.59845904
45_49_28_58_14_01324,-6.9,-6.42,-2.61,-2.57,3.81,0.48,0.04,15249.1,655.7764065,0.322504325,-5585.949469,5.79232,5.358632046,0.015812886,0.322504325,1.890583418,15249.1,1.956615166,15781.7,12.58443283
55_44_60_45_55_13021,-7.28,-6.8,-3.14,-2.69,3.66,0.48,0.45,13192.6,758.0006974,0.306858519,-5357.714944,6.64856,7.328814155,0.306858519,1.353779144,1.635618548,13192.6,2.212001568,17841.6,15.29737359
4_4_61_39_61_00212,-6.28,-5.96,-2.13,-1.58,3.83,0.32,0.55,16642.7,600.8640425,2.770640971,-10438.0019,4.85002,8.310224497,2.770640971,2.770640971,2.063361946,16642.7,2.063361946,16642.7,15.96797563
12_48_45_48_12_10201,-7.35,-6.79,-3.06,-2.87,3.73,0.56,0.19,13019.4,768.0845507,0.410894027,-5226.519132,3.95058,9.102427214,0.410894027,1.851641214,1.614145212,13019.4,2.11782636,17082,18.08003878
63_45_45_63_63_02200,-6,-5.61,-2.86,-2.68,2.75,0.39,0.18,8110.1,1233.030419,0.235884207,-6497.072066,3.60677,9.272271812,0.235884207,0.235884207,1.005490198,8110.1,1.005490198,8110.1,17.59056479
12_63_63_63_12_10001,-6.56,-6.07,-2.8,-2.68,3.27,0.49,0.12,9823.2,1017.998208,0.330668083,-5728.405734,11.64919,8.631707329,0.026043915,0.355000112,1.217880336,9823.2,1.680139766,13551.7,17.13400749
55_63_44_66_45_10352,-7.12,-6.17,-2.96,-2.73,3.21,0.95,0.23,11089.4,901.762043,0.778459174,-5671.644587,5.27007,6.705953717,0.778459174,0.778459174,1.374863812,11089.4,1.374863812,11089.4,16.43954477
4_61_43_4_4_02400,-6.34,-5.94,-1.71,-1.36,4.23,0.4,0.35,19799,505.0760139,3.613153867,-12582.8669,2.09443,8.60678882,3.613153867,3.613153867,2.45468002,19799,2.45468002,19799,16.71674471
63_45_63_45_63_01010,-5.52,-5.04,-1.56,-1.06,3.48,0.48,0.5,14237.5,702.3705004,1.617185163,-4605.226137,3.99485,7.091768554,1.617185163,1.664196101,1.76516525,14237.5,2.353214788,18980.6,14.9709618
30_44_4_25_30_13021,-7.24,-6.59,-2.81,-2.44,3.78,0.65,0.37,15841.4,631.2573384,1.605629118,-7436.49168,11.73171,7.097137826,1.605629118,1.605629118,1.964016772,15841.4,1.964016772,15841.4,15.70170529
57_63_44_52_12_10357,-6.4,-5.85,-2.92,-2.68,2.93,0.55,0.24,10322.1,968.7951095,0.893544023,-7550.049354,4.12855,8.018415132,0.893544023,0.893544023,1.279733958,10322.1,1.279733958,10322.1,16.54480414
4_10_0_4_30_01305,-6.7,-6.3,-2.87,-2.47,3.43,0.4,0.4,12874.7,776.7171274,1.189894906,-9591.828496,7.0279,8.007159047,1.189894906,1.189894906,1.596205306,12874.7,1.596205306,12874.7,15.89105451
4_26_4_26_4_01010,-6.42,-6.34,-2.15,-1.58,4.19,0.08,0.57,19139.4,522.4824185,1.07201564,-11125.51579,8.36525,7.248920884,1.07201564,1.07201564,2.372902812,19139.4,2.372902812,19139.4,13.48536056
12_52_4_45_12_13021,-6.78,-6.39,-3.26,-2.76,3.13,0.39,0.5,11952.1,836.6730533,0.332369595,-7407.321772,3.29126,9.579675307,0.093770971,0.332369595,1.481821358,11952.1,1.530818254,12347.3,18.0138594
22_22_39_33_63_11350,-7.11,-6.33,-2.17,-1.45,4.16,0.78,0.72,18571.5,538.4594675,0.773998145,-4433.470149,5.98896,3.674220174,0.773998145,0.773998145,2.30249457,18571.5,2.30249457,18571.5,11.54149768
2_33_62_39_57_13579,-7.79,-6.79,-3.15,-2.69,3.64,1,0.46,14626.1,683.7092595,1.996940564,-7499.528178,7.26495,5.532676482,1.996940564,1.996940564,1.813343878,14626.1,1.813343878,14626.1,15.03669202
70_44_33_21_78_10324,-6.28,-5.65,-3.01,-2.68,2.64,0.63,0.33,9559.5,1046.079816,0.640346047,-5649.63109,4.8616,6.426765333,0.640346047,0.640346047,1.18518681,9559.5,1.18518681,9559.5,14.69350237
18_39_63_26_18_13021,-6.91,-5.69,-2.41,-1.89,3.28,1.22,0.52,11750,851.0638298,0.493469392,-3993.09422,4.46636,4.101937365,0.493469392,0.493469392,1.456765,11750,1.456765,11750,14.00266425
49_39_13_21_49_13021,-6.95,-6.38,-2.9,-2.52,3.48,0.57,0.38,14333.9,697.6468372,1.679489022,-7355.173636,4.79355,5.788307531,1.679489022,1.679489022,1.777116922,14333.9,1.777116922,14333.9,13.55904597
13_51_49_72_51_01241,-6.57,-6.28,-3.04,-2.07,3.24,0.29,0.97,12297.9,813.1469601,1.448734723,-7513.802421,9.48009,5.429172745,1.448734723,1.448734723,1.524693642,12297.9,1.524693642,12297.9,11.87311737
2_33_57_39_57_13579,-7.92,-7.07,-2.9,-2.6,4.17,0.85,0.3,17519.5,570.7925454,1.172150617,-7097.851214,6.57903,4.946968279,1.172150617,1.172150617,2.17206761,17519.5,2.17206761,17519.5,13.59192182
53_39_45_49_9_13579,-7.31,-6.09,-2.66,-2.32,3.43,1.22,0.34,13861.3,721.4330546,1.927653286,-3267.751089,3.48503,5.096473121,1.927653286,1.927653286,1.718523974,13861.3,1.718523974,13861.3,15.37213999
14_45_45_45_14_10001,-7.52,-6.86,-3.43,-3.21,3.43,0.66,0.22,11247.1,889.1180838,0.648033371,-7014.852744,8.27036,9.633929567,0.648033371,0.648033371,1.394415458,11247.1,1.394415458,11247.1,19.23741752
42_45_45_64_51_10023,-7.77,-7.1,-3.56,-3.19,3.54,0.67,0.37,12692.2,787.885473,0.858929494,-7897.59132,6.58935,10.6366425,0.858929494,0.874292132,1.573578956,12692.2,2.299010732,18543.4,20.66070323
45_44_56_37_45_02135,-7.18,-5.84,-2.91,-2.48,2.93,1.34,0.43,7750.3,1290.272635,0.604057485,-4898.776733,15.33664,6.492046427,0.089189735,0.604057485,0.960882194,7750.3,1.673767194,13500.3,17.80444443
45_21_44_63_42_01325,-6.97,-6.39,-2.81,-2.39,3.58,0.58,0.42,13988.7,714.8627106,1.105608574,-8496.691807,12.33128,8.074422622,1.105608574,1.105608574,1.734319026,13988.7,1.734319026,13988.7,16.74957645
45_45_63_63_48_10223,-6.7,-6.05,-3,-2.46,3.05,0.65,0.54,10465.4,955.5296501,0.245691335,-5854.187044,16.35587,9.561144264,0.245691335,0.284792024,1.297500292,10465.4,1.782373674,14376.3,19.09464215
42_45_42_63_51_10123,-7.29,-6.64,-3.26,-2.78,3.38,0.65,0.48,13068.8,765.1811949,0.781159967,-8120.437067,6.9619,9.519259228,0.781159967,0.781159967,1.620269824,13068.8,1.620269824,13068.8,19.03696646
38_45_51_45_38_10201,-7.39,-6.58,-3.39,-3.23,3.19,0.81,0.16,10529.2,949.7397713,1.001820457,-5607.360528,5.88724,9.176596048,1.001820457,1.679427266,1.305410216,10529.2,2.051410274,16546.3,19.24591926
45_63_23_45_32_02103,-6.92,-5.98,-3.25,-2.89,2.73,0.94,0.36,7423.2,1347.127923,0.770436358,-5840.942102,11.12646,8.796180184,0.770436358,0.770436358,0.920328336,7423.2,0.920328336,7423.2,19.27523662
32_21_4_21_32_10201,-6.48,-6.26,-2.69,-2.51,3.57,0.22,0.18,13912.2,718.7935769,0.6437769,-7965.032729,7.46833,8.996404502,0.6437769,0.833885399,1.724834556,13912.2,2.539693106,20484.7,16.4873455
64_64_45_64_64_00200,-7.69,-7.08,-3.69,-3.53,3.39,0.61,0.16,12541.7,797.3400735,0.409813758,-3786.397507,2.4496,8.636769306,0.409813758,0.409813758,1.554919966,12541.7,1.554919966,12541.7,17.65157784
51_45_45_63_49_10024,-6.75,-5.84,-3.15,-2.83,2.69,0.91,0.32,7829.9,1277.155519,0.3629133,-5900.313738,9.49787,8.398003654,0.3629133,0.3629133,0.970751002,7829.9,0.970751002,7829.9,18.59929753
45_19_6_48_51_02135,-7.06,-6.28,-2.62,-2.52,3.66,0.78,0.1,12612.7,792.8516495,0.14856899,-5814.007463,13.08522,7.850135891,0.14856899,2.720378473,1.563722546,12612.7,2.658490742,21442.9,17.29173362
45_19_65_19_45_02120,-6.2,-5.62,-2.59,-2.53,3.03,0.58,0.06,11341.6,881.7098117,0.306666074,-6354.970385,3.33396,7.612952048,0.306666074,2.709126356,1.406131568,11341.6,2.22035782,17909,16.11413147
16_4_45_4_16_10201,-6.85,-6.54,-2.93,-1.83,3.61,0.31,1.1,11929.2,838.2791805,0.184504602,-8639.345176,1.56217,7.560694004,0.184504602,0.184504602,1.478982216,11929.2,1.478982216,11929.2,14.89332215
14_63_45_63_14_10201,-6.73,-6.29,-3.25,-2.86,3.04,0.44,0.39,9478.7,1054.996993,0.529475465,-6800.972215,7.95347,9.480268798,0.529475465,0.616198193,1.175169226,9478.7,1.854220084,14955.8,18.08972664
38_45_38_15_3_10132,-7.48,-7.14,-3.38,-2.79,3.76,0.34,0.59,14249.7,701.7691601,0.503142794,-3793.963011,5.38264,5.961978,0.503142794,1.092234564,1.766677806,14249.7,2.308210048,18617.6,12.81954021
51_45_30_45_51_10201,-7.49,-7.15,-3.24,-3.16,3.91,0.34,0.08,13813.8,723.9137674,0.248892675,-5791.431227,7.28447,9.575392334,0.248892675,0.542738279,1.712634924,13813.8,2.508636116,20234.2,17.79521175
63_45_44_41_63_02130,-6.51,-5.96,-2.7,-2.02,3.26,0.55,0.68,8977.1,1113.945484,0.185382643,-5866.384574,4.183,6.498622853,0.185382643,2.041721488,1.112980858,8977.1,2.380527582,19200.9,14.45205017
51_4_61_4_51_10301,-6.69,-6.46,-2.67,-2.47,3.79,0.23,0.2,16921.5,590.964158,1.375808763,-9463.849968,9.39308,9.509196401,1.375808763,1.375808763,2.09792757,16921.5,2.09792757,16921.5,17.23600995
63_6_23_6_63_01310,-6.21,-6.13,-2.98,-1.56,3.15,0.08,1.42,13667.5,731.6627035,0.61106985,-6804.682891,4.48914,5.720693529,0.61106985,0.61106985,1.69449665,13667.5,1.69449665,13667.5,11.38099149
64_45_45_45_64_02220,-7.28,-6.68,-3.41,-3.2,3.27,0.6,0.21,10750.8,930.1633367,0.706309829,-5302.143073,4.02954,9.28005598,0.706309829,0.706309829,1.332884184,10750.8,1.332884184,10750.8,18.49483359
4_2_45_5_21_01246,-6.51,-6.07,-2.79,-2.43,3.28,0.44,0.36,13325.5,750.440884,0.273624257,-7821.375873,3.0032,7.721755517,0.273624257,0.503637088,1.65209549,13325.5,2.062630464,16636.8,15.66825385
32_48_63_4_32_13021,-6.74,-6.07,-2.56,-2.49,3.51,0.67,0.07,15399.7,649.3632993,1.376982059,-7139.516018,8.92333,9.612881353,1.376982059,1.376982059,1.909254806,15399.7,1.909254806,15399.7,19.25098413
68_68_45_68_68_00200,-6.64,-6.18,-3.38,-3.03,2.8,0.46,0.35,9096.6,1099.311831,1.68189626,-4003.281935,4.46834,8.037652934,1.68189626,1.68189626,1.127796468,9096.6,1.127796468,9096.6,16.18834459
61_32_32_32_61_13331,-6.75,-6.45,-1.64,-0.81,4.81,0.3,0.83,25344.5,394.5629229,1.539867958,-2921.889826,7.24015,3.334582842,1.539867958,1.539867958,3.14221111,25344.5,3.14221111,25344.5,9.031417076
4_45_58_58_32_02441,-6.86,-6.38,-2.6,-2.35,3.78,0.48,0.25,12153.8,822.7879346,0.127878657,-6497.402466,6.76674,7.173087988,0.127878657,0.879464881,1.506828124,12153.8,2.801365294,22595.3,15.08293866
18_63_63_63_18_10001,-6.15,-5.49,-2.43,-1.84,3.06,0.66,0.59,11575.5,863.8935683,0.689275618,-5276.397081,5.95415,6.587856059,0.689275618,0.689275618,1.43513049,11575.5,1.43513049,11575.5,15.0429743
4_71_4_71_4_02020,-6.45,-6.32,-1.37,-1.1,4.95,0.13,0.27,23751.1,421.0331311,0.771799762,-11494.12306,2.11316,7.287117539,0.771799762,0.872762518,2.944661378,23751.1,3.437506674,27726.3,13.75070735
32_45_64_45_32_10201,-7.51,-6.98,-3.54,-3.11,3.44,0.53,0.43,13216.1,756.6528704,0.367108711,-5201.74511,7.00573,9.819131459,0.367108711,0.416063143,1.638532078,13216.1,1.856997236,14978.2,18.93929052
32_7_64_7_32_10201,-7.47,-6.87,-3.3,-2.59,3.57,0.6,0.71,13789.5,725.1894557,0.188053692,-5324.976906,6.78791,7.236082696,0.188053692,0.620527358,1.70962221,13789.5,2.148052684,17325.8,15.68028237
45_73_29_73_45_10201,-7.29,-6.47,-4.04,-3.86,2.43,0.82,0.18,4722,2117.746717,0.178219422,-5719.804964,6.7785,9.938920212,0.178219422,0.178219422,0.58543356,4722,0.58543356,4722,20.33818963
5_31_31_51_42_13357,-7.98,-7.11,-3.28,-2.94,3.83,0.87,0.34,16341.8,611.9276946,1.302527817,-7403.491891,8.28904,5.931886291,1.302527817,1.302527817,2.026056364,16341.8,2.026056364,16341.8,15.03325392
