gen,filename,deltaHOMO,summedoscs,PCE,donor
86,60_45_44_45_60_10201,1.090000,9.536350,20.932701,PBDB-T-SF,
86,32_45_45_63_42_10023,0.680000,10.499037,20.513771,PBDB-T-SF,
86,51_45_45_63_42_10023,0.610000,10.468780,20.174256,PBDB-T-SF,
86,60_45_45_45_60_10001,0.690000,9.923677,19.764050,PBDB-T-SF,
86,43_45_45_45_43_10001,0.680000,9.924214,19.722239,PBDB-T-SF,
86,45_45_45_63_5_10023,0.540000,9.976798,19.198947,PBDB-T-SF,
86,51_45_45_63_45_10023,0.560000,9.877854,19.147801,PBDB-T-SF,
86,45_18_45_63_43_01023,0.920000,8.570778,18.879758,PBDB-T-SF,
86,36_45_63_45_36_10201,0.900000,8.127911,18.184830,PBDB-T-SF,
86,45_69_44_69_45_10201,1.080000,7.359385,17.892469,PBDB-T-SF,
86,45_64_45_64_45_02020,0.220000,9.485408,17.160703,PBDB-T-SF,
86,45_45_71_45_45_10201,0.140000,9.718241,17.140914,PBDB-T-SF,
86,38_31_45_31_38_13031,0.860000,7.448023,17.078425,PBDB-T-SF,
86,3_45_63_45_3_10201,0.990000,6.971366,16.975217,PBDB-T-SF,
86,53_45_44_45_53_10201,1.190000,6.170459,16.723368,PBDB-T-SF,
86,45_9_44_45_24_01204,0.930000,6.804961,16.490778,PBDB-T-SF,
86,38_45_51_51_44_10332,0.790000,6.868912,15.983138,PBDB-T-SF,
87,45_45_44_45_45_10201,1.100000,10.466552,22.256138,PBDB-T-SF,
87,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
87,45_45_63_45_45_10201,0.910000,10.634058,21.678345,PBDB-T-SF,
87,51_45_44_45_51_10201,1.130000,9.676157,21.295415,PBDB-T-SF,
87,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
87,45_73_63_73_45_10201,0.960000,10.160056,21.238394,PBDB-T-SF,
87,45_45_45_45_45_10001,0.660000,11.043412,21.178274,PBDB-T-SF,
87,45_45_45_63_42_10023,0.610000,11.179073,21.152330,PBDB-T-SF,
87,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
87,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
87,42_45_45_63_51_10023,0.650000,11.001389,21.077860,PBDB-T-SF,
87,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
87,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
87,5_45_45_63_42_10023,0.770000,10.546256,20.961741,PBDB-T-SF,
87,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
87,60_45_44_45_60_10201,1.090000,9.536350,20.932701,PBDB-T-SF,
87,51_45_45_63_42_10023,0.610000,10.468780,20.174256,PBDB-T-SF,
87,45_63_63_63_45_02220,0.550000,10.515649,19.983495,PBDB-T-SF,
87,45_73_73_63_26_10023,1.090000,8.842783,19.977658,PBDB-T-SF,
87,45_17_44_17_45_10201,1.340000,8.068984,19.975887,PBDB-T-SF,
87,42_45_45_44_5_10023,0.730000,9.465861,19.303838,PBDB-T-SF,
87,45_45_73_45_45_10201,0.340000,10.609528,19.219216,PBDB-T-SF,
87,32_45_45_63_5_10023,0.460000,10.234614,19.213559,PBDB-T-SF,
87,51_45_45_63_45_10023,0.560000,9.877854,19.147801,PBDB-T-SF,
87,42_45_46_45_42_10201,0.550000,9.244733,18.233443,PBDB-T-SF,
87,45_73_73_63_5_10023,0.330000,9.520144,17.676585,PBDB-T-SF,
87,51_20_6_45_51_13501,0.750000,7.656191,16.897021,PBDB-T-SF,
87,5_6_63_6_5_10201,0.950000,6.895740,16.700881,PBDB-T-SF,
87,45_2_2_44_42_10023,0.830000,6.592706,15.773002,PBDB-T-SF,
87,61_73_63_73_61_10201,0.400000,7.780531,15.578988,PBDB-T-SF,
87,5_35_35_35_5_10001,0.260000,7.058400,13.988914,PBDB-T-SF,
87,45_62_62_62_45_10001,0.020000,4.747978,9.786262,PBDB-T-SF,
88,45_45_44_45_45_10201,1.100000,10.466552,22.256138,PBDB-T-SF,
88,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
88,45_45_63_45_45_10201,0.910000,10.634058,21.678345,PBDB-T-SF,
88,51_45_44_45_51_10201,1.130000,9.676157,21.295415,PBDB-T-SF,
88,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
88,45_73_63_73_45_10201,0.960000,10.160056,21.238394,PBDB-T-SF,
88,45_45_45_45_45_10001,0.660000,11.043412,21.178274,PBDB-T-SF,
88,45_45_45_63_42_10023,0.610000,11.179073,21.152330,PBDB-T-SF,
88,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
88,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
88,42_45_45_63_51_10023,0.650000,11.001389,21.077860,PBDB-T-SF,
88,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
88,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
88,5_45_45_63_42_10023,0.770000,10.546256,20.961741,PBDB-T-SF,
88,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
88,60_45_44_45_60_10201,1.090000,9.536350,20.932701,PBDB-T-SF,
88,51_45_63_45_51_10201,0.890000,10.129455,20.898406,PBDB-T-SF,
88,42_45_75_45_42_10201,1.060000,9.396067,20.611880,PBDB-T-SF,
88,38_45_45_44_42_10023,0.920000,9.467271,20.114229,PBDB-T-SF,
88,45_63_63_63_45_02220,0.550000,10.515649,19.983495,PBDB-T-SF,
88,45_45_45_44_5_10023,0.840000,9.525912,19.854577,PBDB-T-SF,
88,43_45_45_45_43_10001,0.680000,9.924214,19.722239,PBDB-T-SF,
88,42_45_48_45_42_10201,0.440000,10.349952,19.287280,PBDB-T-SF,
88,60_45_45_44_5_10023,0.680000,8.656145,17.976108,PBDB-T-SF,
88,4_45_63_45_4_10201,0.970000,7.370956,17.440352,PBDB-T-SF,
88,45_43_45_45_43_13013,0.660000,8.117980,17.149955,PBDB-T-SF,
88,51_45_51_13_51_10131,0.940000,7.244643,17.138770,PBDB-T-SF,
88,45_51_63_51_45_01210,0.850000,7.126376,16.592966,PBDB-T-SF,
88,18_45_63_45_18_10201,0.920000,6.897751,16.576000,PBDB-T-SF,
88,45_39_39_45_63_01102,0.620000,6.627389,14.927211,PBDB-T-SF,
88,32_11_32_11_32_13131,0.130000,5.380929,11.125885,PBDB-T-SF,
88,5_58_58_58_5_10001,0.440000,4.171872,10.780064,PBDB-T-SF,
89,45_45_44_45_45_10201,1.100000,10.466552,22.256138,PBDB-T-SF,
89,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
89,45_45_63_45_45_10201,0.910000,10.634058,21.678345,PBDB-T-SF,
89,51_45_44_45_51_10201,1.130000,9.676157,21.295415,PBDB-T-SF,
89,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
89,45_73_63_73_45_10201,0.960000,10.160056,21.238394,PBDB-T-SF,
89,45_45_45_45_45_10001,0.660000,11.043412,21.178274,PBDB-T-SF,
89,45_45_45_63_42_10023,0.610000,11.179073,21.152330,PBDB-T-SF,
89,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
89,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
89,42_45_45_63_51_10023,0.650000,11.001389,21.077860,PBDB-T-SF,
89,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
89,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
89,5_45_45_63_42_10023,0.770000,10.546256,20.961741,PBDB-T-SF,
89,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
89,60_45_44_45_60_10201,1.090000,9.536350,20.932701,PBDB-T-SF,
89,51_45_63_45_51_10201,0.890000,10.129455,20.898406,PBDB-T-SF,
89,42_45_45_63_45_10023,0.560000,10.438690,19.920073,PBDB-T-SF,
89,55_73_63_73_55_10201,1.100000,8.692955,19.813896,PBDB-T-SF,
89,5_45_45_45_5_10001,0.700000,9.886925,19.755992,PBDB-T-SF,
89,61_45_45_63_5_10023,0.550000,9.141906,18.091852,PBDB-T-SF,
89,45_73_73_63_5_10023,0.330000,9.520144,17.676585,PBDB-T-SF,
89,32_20_63_20_32_10201,1.070000,7.192100,17.619568,PBDB-T-SF,
89,51_1_1_44_5_10023,0.770000,8.087086,17.575465,PBDB-T-SF,
89,41_45_45_45_41_10001,0.530000,8.750457,17.467725,PBDB-T-SF,
89,60_38_44_38_60_10201,1.040000,7.133540,17.411281,PBDB-T-SF,
89,42_81_63_81_42_10201,1.280000,6.358224,17.364872,PBDB-T-SF,
89,45_45_45_45_45_11111,0.760000,7.866292,17.228880,PBDB-T-SF,
89,45_63_19_62_45_02143,0.930000,7.279578,17.144325,PBDB-T-SF,
89,45_23_63_45_2_01204,0.890000,7.206609,16.873647,PBDB-T-SF,
89,16_45_45_45_16_10001,0.710000,7.360835,16.320117,PBDB-T-SF,
89,45_21_12_21_45_01310,0.170000,5.978373,12.118766,PBDB-T-SF,
90,45_45_44_45_45_10201,1.100000,10.466552,22.256138,PBDB-T-SF,
90,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
90,45_45_63_45_45_10201,0.910000,10.634058,21.678345,PBDB-T-SF,
90,51_45_44_45_51_10201,1.130000,9.676157,21.295415,PBDB-T-SF,
90,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
90,45_73_63_73_45_10201,0.960000,10.160056,21.238394,PBDB-T-SF,
90,45_45_45_45_45_10001,0.660000,11.043412,21.178274,PBDB-T-SF,
90,45_45_45_63_42_10023,0.610000,11.179073,21.152330,PBDB-T-SF,
90,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
90,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
90,42_45_45_63_51_10023,0.650000,11.001389,21.077860,PBDB-T-SF,
90,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
90,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
90,5_45_45_63_42_10023,0.770000,10.546256,20.961741,PBDB-T-SF,
90,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
90,60_45_44_45_60_10201,1.090000,9.536350,20.932701,PBDB-T-SF,
90,45_45_45_44_42_10023,0.950000,9.945019,20.899737,PBDB-T-SF,
90,51_45_63_45_51_10201,0.890000,10.129455,20.898406,PBDB-T-SF,
90,42_45_45_63_5_10023,0.570000,10.831150,20.503040,PBDB-T-SF,
90,32_45_45_45_32_10001,0.670000,10.356204,20.274539,PBDB-T-SF,
90,60_45_45_44_45_10023,0.910000,9.407331,19.989142,PBDB-T-SF,
90,51_34_44_34_51_10201,1.210000,8.260240,19.686097,PBDB-T-SF,
90,60_45_21_45_60_10201,0.910000,9.120645,19.594375,PBDB-T-SF,
90,5_45_45_34_42_10023,0.730000,9.621663,19.518376,PBDB-T-SF,
90,45_45_45_63_5_10023,0.540000,9.976798,19.198947,PBDB-T-SF,
90,45_45_45_45_45_00000,0.450000,10.170279,19.082421,PBDB-T-SF,
90,45_58_58_63_5_10023,0.910000,7.268974,17.044624,PBDB-T-SF,
90,51_2_51_2_51_13131,1.230000,5.449396,15.900664,PBDB-T-SF,
90,45_63_71_63_45_02420,0.380000,7.957718,15.737874,PBDB-T-SF,
90,45_73_45_9_63_10132,0.510000,6.771474,14.657566,PBDB-T-SF,
90,45_45_19_45_45_11311,0.030000,7.725344,13.928645,PBDB-T-SF,
90,42_41_42_41_42_13131,0.150000,5.775362,11.754120,PBDB-T-SF,
91,45_45_44_45_45_10201,1.100000,10.466552,22.256138,PBDB-T-SF,
91,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
91,45_45_63_45_45_10201,0.910000,10.634058,21.678345,PBDB-T-SF,
91,51_45_44_45_51_10201,1.130000,9.676157,21.295415,PBDB-T-SF,
91,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
91,45_73_63_73_45_10201,0.960000,10.160056,21.238394,PBDB-T-SF,
91,45_45_45_45_45_10001,0.660000,11.043412,21.178274,PBDB-T-SF,
91,45_45_45_63_42_10023,0.610000,11.179073,21.152330,PBDB-T-SF,
91,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
91,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
91,42_45_45_63_51_10023,0.650000,11.001389,21.077860,PBDB-T-SF,
91,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
91,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
91,5_45_45_63_42_10023,0.770000,10.546256,20.961741,PBDB-T-SF,
91,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
91,60_45_44_45_60_10201,1.090000,9.536350,20.932701,PBDB-T-SF,
91,60_45_63_45_60_10201,0.990000,9.833989,20.917050,PBDB-T-SF,
91,51_45_63_45_51_10201,0.890000,10.129455,20.898406,PBDB-T-SF,
91,57_45_63_45_57_10201,0.970000,9.672825,20.610027,PBDB-T-SF,
91,38_45_45_44_42_10023,0.920000,9.467271,20.114229,PBDB-T-SF,
91,60_45_45_44_45_10023,0.910000,9.407331,19.989142,PBDB-T-SF,
91,51_45_69_45_51_10201,0.790000,9.380668,19.441826,PBDB-T-SF,
91,14_45_44_45_14_10201,0.930000,8.836853,19.288693,PBDB-T-SF,
91,45_63_45_63_45_02020,0.410000,10.056889,18.756083,PBDB-T-SF,
91,45_45_41_45_45_10201,0.490000,9.191604,17.904985,PBDB-T-SF,
91,42_52_44_52_42_10201,1.250000,6.517320,17.456296,PBDB-T-SF,
91,5_76_63_76_5_10201,1.210000,6.534387,17.309597,PBDB-T-SF,
91,22_45_44_45_22_10201,1.060000,6.752468,16.971645,PBDB-T-SF,
91,6_45_45_45_6_10001,0.750000,6.783767,15.695694,PBDB-T-SF,
91,42_45_66_45_42_10201,0.120000,8.543360,15.438003,PBDB-T-SF,
91,51_7_73_7_51_10201,0.550000,6.811240,14.882525,PBDB-T-SF,
91,45_44_15_44_45_02420,0.040000,7.353722,13.459471,PBDB-T-SF,
92,45_45_44_45_45_10201,1.100000,10.466552,22.256138,PBDB-T-SF,
92,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
92,45_45_63_45_45_10201,0.910000,10.634058,21.678345,PBDB-T-SF,
92,30_45_63_45_30_10201,0.900000,10.418978,21.339630,PBDB-T-SF,
92,51_45_44_45_51_10201,1.130000,9.676157,21.295415,PBDB-T-SF,
92,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
92,45_73_63_73_45_10201,0.960000,10.160056,21.238394,PBDB-T-SF,
92,45_45_45_45_45_10001,0.660000,11.043412,21.178274,PBDB-T-SF,
92,45_45_45_63_42_10023,0.610000,11.179073,21.152330,PBDB-T-SF,
92,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
92,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
92,42_45_45_63_51_10023,0.650000,11.001389,21.077860,PBDB-T-SF,
92,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
92,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
92,5_45_45_63_42_10023,0.770000,10.546256,20.961741,PBDB-T-SF,
92,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
92,60_45_44_45_60_10201,1.090000,9.536350,20.932701,PBDB-T-SF,
92,13_45_44_45_13_10201,1.030000,9.511320,20.642935,PBDB-T-SF,
92,42_45_45_45_42_10001,0.670000,10.526392,20.508889,PBDB-T-SF,
92,32_45_45_45_32_10001,0.670000,10.356204,20.274539,PBDB-T-SF,
92,32_45_45_63_5_10023,0.460000,10.234614,19.213559,PBDB-T-SF,
92,43_45_63_24_30_10243,1.000000,8.425683,19.020362,PBDB-T-SF,
92,43_45_45_63_5_10023,0.510000,9.755562,18.766655,PBDB-T-SF,
92,38_45_45_21_42_10023,0.450000,9.850771,18.642459,PBDB-T-SF,
92,45_73_73_73_45_10001,0.250000,10.176253,18.239646,PBDB-T-SF,
92,42_68_68_68_42_10001,0.620000,8.700548,17.781951,PBDB-T-SF,
92,42_45_42_31_51_10135,0.790000,7.848382,17.331869,PBDB-T-SF,
92,25_45_73_45_25_10201,0.230000,8.869643,16.355344,PBDB-T-SF,
92,45_27_8_44_35_01324,1.210000,5.793825,16.289843,PBDB-T-SF,
92,45_45_37_45_45_11311,0.460000,7.229941,15.076125,PBDB-T-SF,
92,45_37_45_19_66_13057,0.310000,6.629056,13.610457,PBDB-T-SF,
92,42_42_42_42_42_11111,0.280000,5.328006,11.691260,PBDB-T-SF,
93,45_45_44_45_45_10201,1.100000,10.466552,22.256138,PBDB-T-SF,
93,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
93,45_45_63_45_45_10201,0.910000,10.634058,21.678345,PBDB-T-SF,
93,30_45_63_45_30_10201,0.900000,10.418978,21.339630,PBDB-T-SF,
93,51_45_44_45_51_10201,1.130000,9.676157,21.295415,PBDB-T-SF,
93,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
93,45_73_63_73_45_10201,0.960000,10.160056,21.238394,PBDB-T-SF,
93,45_45_45_45_45_10001,0.660000,11.043412,21.178274,PBDB-T-SF,
93,45_45_45_63_42_10023,0.610000,11.179073,21.152330,PBDB-T-SF,
93,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
93,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
93,42_45_45_63_51_10023,0.650000,11.001389,21.077860,PBDB-T-SF,
93,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
93,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
93,5_45_45_63_42_10023,0.770000,10.546256,20.961741,PBDB-T-SF,
93,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
93,60_45_63_45_60_10201,0.990000,9.833989,20.917050,PBDB-T-SF,
93,45_45_45_44_42_10023,0.950000,9.945019,20.899737,PBDB-T-SF,
93,45_48_63_48_45_10201,0.920000,9.832635,20.617335,PBDB-T-SF,
93,42_45_45_45_42_10001,0.670000,10.526392,20.508889,PBDB-T-SF,
93,45_45_44_45_45_00200,0.880000,9.848546,20.469045,PBDB-T-SF,
93,45_45_45_45_7_10003,0.310000,11.533101,20.363327,PBDB-T-SF,
93,5_45_45_45_5_10001,0.700000,9.886925,19.755992,PBDB-T-SF,
93,45_45_45_63_5_10023,0.540000,9.976798,19.198947,PBDB-T-SF,
93,45_45_45_45_45_00000,0.450000,10.170279,19.082421,PBDB-T-SF,
93,42_45_45_63_35_10023,0.650000,9.135694,18.508798,PBDB-T-SF,
93,45_8_63_8_45_10201,1.210000,7.264312,18.314705,PBDB-T-SF,
93,45_73_73_73_45_10001,0.250000,10.176253,18.239646,PBDB-T-SF,
93,43_45_2_45_43_10201,0.940000,7.949682,18.109608,PBDB-T-SF,
93,5_54_54_54_5_13331,0.800000,7.815769,17.329510,PBDB-T-SF,
93,43_53_45_63_6_13024,0.900000,7.143965,16.829936,PBDB-T-SF,
93,45_24_39_24_45_01310,0.410000,6.121644,13.337251,PBDB-T-SF,
94,45_45_44_45_45_10201,1.100000,10.466552,22.256138,PBDB-T-SF,
94,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
94,45_45_63_45_45_10201,0.910000,10.634058,21.678345,PBDB-T-SF,
94,30_45_63_45_30_10201,0.900000,10.418978,21.339630,PBDB-T-SF,
94,51_45_44_45_51_10201,1.130000,9.676157,21.295415,PBDB-T-SF,
94,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
94,45_73_63_73_45_10201,0.960000,10.160056,21.238394,PBDB-T-SF,
94,45_45_45_45_45_10001,0.660000,11.043412,21.178274,PBDB-T-SF,
94,45_45_45_63_42_10023,0.610000,11.179073,21.152330,PBDB-T-SF,
94,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
94,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
94,42_45_45_63_51_10023,0.650000,11.001389,21.077860,PBDB-T-SF,
94,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
94,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
94,5_45_45_63_42_10023,0.770000,10.546256,20.961741,PBDB-T-SF,
94,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
94,51_45_63_45_51_10201,0.890000,10.129455,20.898406,PBDB-T-SF,
94,42_45_45_45_42_10001,0.670000,10.526392,20.508889,PBDB-T-SF,
94,5_45_45_45_5_10001,0.700000,9.886925,19.755992,PBDB-T-SF,
94,45_45_73_45_45_10201,0.340000,10.609528,19.219216,PBDB-T-SF,
94,43_45_45_63_5_10023,0.510000,9.755562,18.766655,PBDB-T-SF,
94,45_18_44_18_45_10201,0.960000,8.364000,18.765224,PBDB-T-SF,
94,51_45_52_45_51_10201,0.650000,9.318906,18.761080,PBDB-T-SF,
94,45_63_45_63_45_02020,0.410000,10.056889,18.756083,PBDB-T-SF,
94,45_44_45_44_45_02020,0.630000,8.865493,18.051630,PBDB-T-SF,
94,45_45_45_55_45_10130,0.960000,7.829060,18.028612,PBDB-T-SF,
94,56_45_44_45_56_10201,1.150000,7.022426,17.726327,PBDB-T-SF,
94,45_45_17_45_45_00200,0.310000,9.523177,17.595661,PBDB-T-SF,
94,45_46_66_45_51_01305,0.300000,8.619386,16.308591,PBDB-T-SF,
94,68_45_63_45_68_10201,0.770000,7.002300,16.081713,PBDB-T-SF,
94,45_44_66_61_44_02132,0.310000,6.669283,13.665849,PBDB-T-SF,
94,5_40_40_40_5_10001,0.480000,4.424451,11.298065,PBDB-T-SF,
95,45_45_44_45_45_10201,1.100000,10.466552,22.256138,PBDB-T-SF,
95,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
95,45_45_63_45_45_10201,0.910000,10.634058,21.678345,PBDB-T-SF,
95,30_45_63_45_30_10201,0.900000,10.418978,21.339630,PBDB-T-SF,
95,51_45_44_45_51_10201,1.130000,9.676157,21.295415,PBDB-T-SF,
95,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
95,45_73_63_73_45_10201,0.960000,10.160056,21.238394,PBDB-T-SF,
95,45_45_45_45_45_10001,0.660000,11.043412,21.178274,PBDB-T-SF,
95,45_45_45_63_42_10023,0.610000,11.179073,21.152330,PBDB-T-SF,
95,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
95,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
95,42_45_45_63_51_10023,0.650000,11.001389,21.077860,PBDB-T-SF,
95,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
95,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
95,5_45_45_63_42_10023,0.770000,10.546256,20.961741,PBDB-T-SF,
95,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
95,45_45_45_44_42_10023,0.950000,9.945019,20.899737,PBDB-T-SF,
95,2_45_63_45_2_10201,0.930000,9.883475,20.729892,PBDB-T-SF,
95,45_63_63_63_45_02220,0.550000,10.515649,19.983495,PBDB-T-SF,
95,45_45_45_63_5_10023,0.540000,9.976798,19.198947,PBDB-T-SF,
95,45_44_45_44_45_02020,0.630000,8.865493,18.051630,PBDB-T-SF,
95,45_13_63_13_45_10201,0.860000,8.036820,17.889198,PBDB-T-SF,
95,42_16_63_16_42_10201,1.050000,7.236610,17.595758,PBDB-T-SF,
95,45_66_63_66_45_10201,1.050000,7.208042,17.556420,PBDB-T-SF,
95,45_45_58_45_45_11311,0.870000,7.644269,17.391205,PBDB-T-SF,
95,20_45_63_45_20_10201,0.910000,7.166724,16.903826,PBDB-T-SF,
95,45_45_14_12_8_10243,0.780000,6.740433,15.763673,PBDB-T-SF,
95,45_32_45_32_45_01010,0.490000,7.058388,14.967547,PBDB-T-SF,
95,42_66_53_2_45_13570,0.490000,6.049102,13.577759,PBDB-T-SF,
95,45_24_8_24_8_01313,0.740000,4.337160,12.284165,PBDB-T-SF,
95,51_81_81_81_51_10001,0.280000,4.272876,10.238347,PBDB-T-SF,
96,45_45_44_45_45_10201,1.100000,10.466552,22.256138,PBDB-T-SF,
96,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
96,45_45_63_45_45_10201,0.910000,10.634058,21.678345,PBDB-T-SF,
96,30_45_63_45_30_10201,0.900000,10.418978,21.339630,PBDB-T-SF,
96,51_45_44_45_51_10201,1.130000,9.676157,21.295415,PBDB-T-SF,
96,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
96,45_73_63_73_45_10201,0.960000,10.160056,21.238394,PBDB-T-SF,
96,45_45_45_45_45_10001,0.660000,11.043412,21.178274,PBDB-T-SF,
96,45_45_45_63_42_10023,0.610000,11.179073,21.152330,PBDB-T-SF,
96,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
96,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
96,42_45_45_63_51_10023,0.650000,11.001389,21.077860,PBDB-T-SF,
96,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
96,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
96,5_45_45_63_42_10023,0.770000,10.546256,20.961741,PBDB-T-SF,
96,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
96,0_45_63_45_0_10201,1.000000,9.741172,20.831791,PBDB-T-SF,
96,42_45_45_63_45_10023,0.560000,10.438690,19.920073,PBDB-T-SF,
96,45_45_45_19_42_10023,0.690000,9.781909,19.568835,PBDB-T-SF,
96,42_45_20_45_42_10201,0.820000,9.086633,19.164591,PBDB-T-SF,
96,45_41_45_41_45_13131,1.550000,6.507236,18.718910,PBDB-T-SF,
96,45_45_45_39_42_10023,0.700000,8.863653,18.346947,PBDB-T-SF,
96,38_81_44_81_38_10201,1.710000,5.741209,18.344891,PBDB-T-SF,
96,45_46_44_46_45_10201,1.420000,6.552967,18.228732,PBDB-T-SF,
96,45_26_44_26_45_10201,1.100000,7.144079,17.681093,PBDB-T-SF,
96,45_81_81_44_5_10023,1.440000,5.871792,17.375854,PBDB-T-SF,
96,54_45_63_45_54_10201,0.840000,7.553971,17.139214,PBDB-T-SF,
96,62_45_45_45_62_10001,0.440000,7.638477,15.553579,PBDB-T-SF,
96,51_33_51_33_51_13131,0.850000,5.970815,15.001758,PBDB-T-SF,
96,32_7_7_7_45_13330,0.760000,5.669346,14.203687,PBDB-T-SF,
96,45_59_13_55_45_13570,0.590000,5.991218,13.923554,PBDB-T-SF,
97,45_45_44_45_45_10201,1.100000,10.466552,22.256138,PBDB-T-SF,
97,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
97,45_45_63_45_45_10201,0.910000,10.634058,21.678345,PBDB-T-SF,
97,30_45_63_45_30_10201,0.900000,10.418978,21.339630,PBDB-T-SF,
97,51_45_44_45_51_10201,1.130000,9.676157,21.295415,PBDB-T-SF,
