Molecule,HOMO-1 (eV),HOMO (eV),LUMO (eV),LUMO+1 (eV),Delta HOMO,delta LUMO,optical bandgap (cm-1),oscillator strength,single point energy,dipole moment (debye),summed oscs,first oscs,highest oscs under ten,first Energy Transition eV,first Energy transition wavenumber,lowest Energy Transition eV,lowest Energy transition wavenumber,PCE
66_34_580_22_66_13051,-7.63,-6.53,-4.06,-3.6,1.0999999999999996,0.4599999999999995,5373.4,0.417344193,-3183.379260681251,3.2672,5.086865984,0.417344193,0.417344193,0.6661941319999999,5373.4,0.6661941319999999,5373.4,14.848310962204996
281_34_580_63_281_13051,-8.24,-6.79,-4.03,-3.26,1.4500000000000002,0.7700000000000005,7382.9,0.331906546,-4662.775314186521,3.97355,7.344541775,0.331906546,0.596998774,0.9153319419999999,7382.9,1.8582246379999998,14988.1,19.446380526412
281_64_714_108_281_13051,-7.76,-6.58,-3.03,-2.74,1.1799999999999997,0.2899999999999996,13976.3,0.806283699,-4670.138148559524,7.71835,6.76111082,0.806283699,0.806283699,1.7327816739999997,13976.3,1.7327816739999997,13976.3,17.494146101376998
193_184_580_7_193_13051,-7.18,-6.36,-3.25,-2.76,0.8199999999999994,0.4900000000000002,9338.9,0.61387632,-4397.318333620369,9.20852,4.328760477,0.61387632,0.61387632,1.157836822,9338.9,1.157836822,9338.9,12.612999679065995
281_85_714_184_281_13051,-8.11,-6.8,-4.07,-3.1,1.3099999999999996,0.9700000000000002,7581.9,0.693563618,-4200.66263110514,9.3713,6.773434775,0.693563618,0.693563618,0.9400039619999999,7581.9,0.9400039619999999,7581.9,18.064266187411995
279_5_457_5_279_13031,-8.22,-6.86,-2.88,-2.79,1.3600000000000003,0.08999999999999986,15479.3,0.549302136,-4638.893009684307,8.7794,6.500001073,0.028387459,0.549302136,1.9191236139999996,15479.3,2.46738797,19901.5,17.900497979758
281_34_417_34_281_13031,-8.24,-7.23,-4.16,-3.8,1.0099999999999998,0.3600000000000003,7975.9,0.305695194,-4168.964144487605,3.78599,8.416627776,0.305695194,0.305695194,0.9888520819999999,7975.9,0.9888520819999999,7975.9,19.050442949789
279_34_580_138_608_13024,-7.16,-6.22,-3.76,-2.9,0.9400000000000004,0.8599999999999999,6498.0,0.469109362,-4492.251250893056,10.69619,6.6016678639999995,0.469109362,0.980112833,0.8056220399999999,6498.0,1.6656589019999999,13434.9,16.253393150964996
279_93_580_93_279_13031,-8.0,-6.82,-3.29,-2.77,1.1799999999999997,0.52,13609.3,1.238639123,-4894.711994258018,8.90401,7.061537892,1.238639123,1.238639123,1.6872810139999999,13609.3,1.6872810139999999,13609.3,17.907834179520997
281_34_580_211_281_13051,-8.04,-6.84,-3.93,-3.39,1.1999999999999993,0.54,6876.5,0.198602253,-4397.120964836409,10.75944,7.279533021,0.198602253,0.198602253,0.8525484699999999,6876.5,0.8525484699999999,6876.5,18.293113472153998
279_34_457_110_279_13051,-7.89,-6.84,-4.22,-3.4,1.0499999999999998,0.8199999999999998,6769.2,0.612278822,-4282.783565460479,16.43443,8.282216146,0.612278822,0.9241569,0.8392454159999999,6769.2,1.6824085999999998,13570.0,19.035558135278997
279_34_56_175_105_13579,-8.24,-8.12,-3.69,-2.68,0.120000000000001,1.0099999999999998,15557.6,0.27021166,-3887.544218781483,10.58119,4.115062634,0.058854256,0.058854256,1.9288312479999998,15557.6,1.9288312479999998,15557.6,9.340237749255001
279_7_841_22_279_13051,-7.84,-7.28,-3.61,-2.73,0.5599999999999996,0.8799999999999999,13586.5,0.638926554,-3666.734563156746,3.33031,6.435125462,0.638926554,0.638926554,1.6844542699999998,13586.5,1.6844542699999998,13586.5,14.407164263411
49_175_580_175_49_13031,-7.58,-6.43,-2.42,-1.69,1.1500000000000004,0.73,16475.6,0.994499868,-3525.864299356511,10.99287,3.395174769,0.994499868,0.994499868,2.0426448879999994,16475.6,2.0426448879999994,16475.6,12.731602159149999
77_7_580_22_77_13051,-7.96,-6.59,-3.8,-2.67,1.37,1.13,8778.7,0.7765556,-3974.745325852884,7.05456,3.7983167200000008,0.7765556,0.7765556,1.088383226,8778.7,1.088383226,8778.7,14.222828625677002
41_175_580_86_41_13051,-7.8,-6.65,-2.82,-2.14,1.1499999999999995,0.6799999999999997,15271.1,0.981380354,-2882.03811784783,13.15027,3.8631585019999997,0.981380354,0.981380354,1.893310978,15271.1,1.893310978,15271.1,13.376015759490995
260_17_580_160_260_13051,-8.26,-6.86,-3.65,-2.89,1.3999999999999995,0.7599999999999998,10745.0,0.193385536,-6038.865520276797,11.41111,5.767428186,0.018157701,0.060828128,1.3321650999999999,10745.0,1.4217778439999997,11467.8,17.06194511435899
272_7_580_142_272_13051,-7.74,-6.54,-2.73,-1.82,1.2000000000000002,0.9099999999999999,15386.0,1.127797738,-2807.528661055872,2.28604,3.6620807199999996,1.127797738,1.127797738,1.9075562799999999,15386.0,1.9075562799999999,15386.0,13.311881653677
251_7_580_115_251_13051,-7.81,-6.64,-3.9,-3.0,1.17,0.8999999999999999,8973.0,0.972064453,-4373.530883113104,7.51273,6.957074876000001,0.972064453,0.972064453,1.11247254,8973.0,1.11247254,8973.0,17.721438606489002
279_70_580_7_279_13051,-7.72,-6.74,-3.16,-2.79,0.9799999999999995,0.3700000000000001,14597.3,1.78570723,-4231.736400460482,7.70015,6.929175293000001,1.78570723,1.78570723,1.8097732539999998,14597.3,1.8097732539999998,14597.3,16.874570880698002
580_174_34_4_559_02134,-6.83,-6.29,-3.16,-2.04,0.54,1.12,9977.4,0.343800383,-3314.27239705837,3.95408,4.819625738999999,0.343800383,0.343800383,1.236998052,9977.4,1.236998052,9977.4,12.097521144839996
279_34_101_7_279_13571,-7.93,-7.28,-3.87,-3.03,0.6499999999999995,0.8400000000000003,11463.5,0.435617748,-4117.432165100696,14.07013,7.172418898,0.435617748,1.150980144,1.42124473,11463.5,2.3284435839999995,18780.8,15.805367324782997
279_7_417_22_279_13051,-7.89,-7.08,-3.73,-2.89,0.8099999999999996,0.8399999999999999,11904.2,0.870255767,-3321.807393071406,10.63302,7.161649841,0.870255767,1.277823337,1.4758827159999999,11904.2,2.370088466,19116.7,16.471338333293993
279_34_577_151_279_13051,-8.0,-7.08,-3.62,-3.01,0.9199999999999999,0.6100000000000003,10785.4,0.391704523,-5311.12336017593,8.30403,7.860863903,0.391704523,0.391704523,1.3371738919999998,10785.4,1.3371738919999998,10785.4,17.902206096667996
255_30_119_151_580_13570,-7.61,-6.7,-3.07,-2.84,0.9100000000000001,0.22999999999999998,14725.9,0.715245263,-8843.663226378496,10.30521,5.12951151,0.01160515,1.35258772,1.8257170819999997,14725.9,2.5554881579999997,20612.1,14.098583851507
262_7_580_143_262_13051,-8.05,-6.57,-2.88,-2.47,1.4800000000000004,0.4099999999999997,14599.8,1.189566134,-4190.257977796985,4.9537,5.6659428080000005,1.189566134,1.189566134,1.8100832039999997,14599.8,1.8100832039999997,14599.8,17.262599748853
260_12_580_203_260_13051,-8.25,-7.25,-2.84,-2.76,1.0,0.08000000000000007,15561.6,0.305425408,-4968.815123131424,5.27754,4.6574865879999985,0.008549879,0.305425408,1.929327168,15561.6,2.4260034459999997,19567.7,13.831555533912995
226_7_580_41_226_13051,-8.35,-6.95,-3.89,-3.52,1.3999999999999995,0.3700000000000001,10535.1,0.989729887,-3860.030352421033,9.41137,6.7513002989999995,0.989729887,0.989729887,1.306141698,10535.1,1.306141698,10535.1,18.416737013959995
198_7_580_143_198_13051,-8.03,-6.48,-2.81,-2.32,1.549999999999999,0.4900000000000002,14853.4,1.118234877,-3723.552663386095,5.56358,3.266741766,1.118234877,1.118234877,1.8415245319999998,14853.4,1.8415245319999998,14853.4,14.256749914018995
134_7_580_41_134_13051,-7.98,-6.62,-2.95,-2.1,1.3600000000000003,0.8500000000000001,13961.2,1.043321523,-3102.906660677915,8.05889,3.7317859089999996,1.043321523,1.043321523,1.730909576,13961.2,1.730909576,13961.2,14.088665698929999
279_217_580_175_279_13051,-7.75,-6.71,-2.81,-2.61,1.04,0.20000000000000018,17250.4,1.148144105,-3336.245054729149,10.88834,6.369842441,1.148144105,1.148144105,2.138704592,17250.4,2.138704592,17250.4,16.359669543494
255_119_151_165_165_13577,-8.01,-7.16,-2.99,-2.75,0.8499999999999996,0.2400000000000002,18263.0,1.382458382,-8868.673499333372,7.44566,4.409220247,0.035460463,1.382458382,2.26424674,18263.0,2.6399929259999997,21293.7,12.851442782355997
200_34_580_19_200_13051,-7.62,-6.4,-3.65,-2.61,1.2199999999999998,1.04,6461.6,0.320700985,-3974.81370629312,7.16226,4.501978813999999,0.320700985,0.531223462,0.801109168,6461.6,1.976018036,15938.2,14.553521329114995
580_182_884_182_580_02420,-6.46,-6.16,-2.73,-2.38,0.2999999999999998,0.3500000000000001,13998.5,1.99500441,-4003.620549245417,2.94617,5.435256926,1.99500441,1.99500441,1.73553403,13998.5,1.73553403,13998.5,11.924045289338997
29_7_580_162_29_13051,-7.53,-6.52,-2.95,-2.68,1.0100000000000007,0.27,13368.3,1.111914454,-3866.061208373855,2.63978,4.027328698,1.111914454,1.111914454,1.6574018339999999,13368.3,1.6574018339999999,13368.3,13.006378119383
260_22_622_7_260_13051,-7.82,-6.93,-3.65,-3.07,0.8900000000000006,0.5800000000000001,11200.7,1.161022688,-4668.662993388218,9.95925,6.012033755999999,1.161022688,1.161022688,1.388662786,11200.7,1.388662786,11200.7,15.228716984248999
580_189_605_189_580_01210,-6.74,-6.41,-2.35,-1.86,0.33000000000000007,0.49,18513.3,1.213861339,-2942.870035398054,2.98907,3.5265073040000003,1.213861339,1.213861339,2.2952789339999997,18513.3,2.2952789339999997,18513.3,9.423347059844998
279_73_580_73_279_13031,-7.67,-6.75,-2.99,-2.71,0.9199999999999999,0.28000000000000025,15078.1,0.886521593,-4103.381609938641,12.54472,6.149130504999999,0.886521593,0.886521593,1.869382838,15078.1,1.869382838,15078.1,15.545149207621995
62_175_580_160_62_13051,-7.8,-6.37,-2.08,-1.62,1.4299999999999997,0.45999999999999996,17662.7,0.566955552,-4057.070122848309,2.78915,2.8638374370000004,0.566955552,0.566955552,2.1898215459999997,17662.7,2.1898215459999997,17662.7,13.191350652985998
260_22_48_119_260_13051,-7.87,-7.2,-3.7,-2.9,0.6699999999999999,0.8000000000000003,13977.2,1.078813863,-5106.007229982309,5.49911,6.912397019,1.078813863,1.078813863,1.7328932559999999,13977.2,1.7328932559999999,13977.2,15.5324171974
255_98_750_151_255_13051,-7.19,-6.77,-2.95,-2.65,0.4200000000000008,0.30000000000000027,15041.9,0.161498433,-14449.448107467673,17.27863,6.833122928,0.161498433,0.361817093,1.8648947619999998,15041.9,2.1869452099999998,17639.5,14.359506774093001
13_119_58_189_13_13051,-7.6,-6.06,-2.03,-1.68,1.54,0.34999999999999987,18377.4,1.728279701,-3357.225289022723,2.76683,3.8355755849999995,1.728279701,1.728279701,2.278430052,18377.4,2.278430052,18377.4,14.997484082782
260_87_580_87_260_13031,-7.96,-6.73,-3.13,-2.87,1.2299999999999995,0.2599999999999998,13780.5,0.686513763,-5365.824234454321,1.68515,4.210215221000001,0.686513763,0.686513763,1.70850639,13780.5,1.70850639,13780.5,14.194312861553998
260_119_580_78_260_13051,-7.91,-6.6,-3.08,-2.73,1.3100000000000005,0.3500000000000001,14025.9,1.289108783,-4633.314955981925,6.73471,5.504260607,1.289108783,1.289108783,1.738931082,14025.9,1.738931082,14025.9,16.316613358075998
580_119_175_197_175_01323,-7.14,-6.72,-2.32,-1.65,0.41999999999999993,0.6699999999999999,19537.2,0.689394041,-3114.196094990825,6.50414,3.867233257,0.689394041,1.057773628,2.422222056,19537.2,3.0480482999999996,24585.0,10.275476697126
580_94_580_80_260_02041,-6.37,-6.2,-2.11,-1.75,0.16999999999999993,0.3599999999999999,17980.9,0.829776051,-3993.489156156558,4.04398,4.942183802,0.018667649,0.829776051,2.2292719819999998,17980.9,2.3383371879999997,18860.6,10.691933597591001
158_175_580_160_158_13051,-8.04,-6.37,-3.22,-2.85,1.669999999999999,0.3700000000000001,14381.5,0.403384883,-3110.585547059345,5.87211,4.584366907,0.403384883,0.403384883,1.7830183699999997,14381.5,1.7830183699999997,14381.5,16.581719733175994
260_116_580_161_260_13051,-8.14,-6.93,-2.83,-2.55,1.2100000000000009,0.28000000000000025,15547.3,0.37056191,-4645.921703646409,1.89426,4.621229101,0.37056191,0.37056191,1.9275542539999997,15547.3,1.9275542539999997,15547.3,14.675178974314003
580_119_394_119_580_01210,-6.76,-6.55,-2.52,-2.2,0.20999999999999996,0.31999999999999984,18377.4,1.520909024,-3584.261492362091,1.36329,4.032969084,1.520909024,1.520909024,2.278430052,18377.4,2.278430052,18377.4,9.610144930905
580_119_361_21_260_01243,-6.61,-6.16,-2.54,-2.2,0.4500000000000002,0.33999999999999986,14534.2,0.571441281,-6517.62182144192,4.15131,7.022030801999999,0.571441281,1.377970022,1.801950116,14534.2,2.369369382,19110.9,14.747282916590999
279_85_422_119_279_13051,-7.89,-7.09,-2.96,-2.62,0.7999999999999998,0.33999999999999986,17111.1,0.503988635,-3697.721745601153,4.65179,5.944417716,0.503988635,1.110714817,2.1214341779999994,17111.1,2.631091162,21221.9,14.752659697168996
260_47_175_27_260_13571,-7.95,-7.78,-3.4,-2.76,0.16999999999999993,0.6400000000000001,18250.1,0.103631362,-5258.968551134278,0.96913,6.015533946999999,0.103631362,0.978528444,2.2626473979999995,18250.1,2.7568192799999998,22236.0,12.169936747255997
260_189_580_175_260_13051,-8.03,-6.65,-2.98,-2.58,1.379999999999999,0.3999999999999999,14776.4,0.886516764,-4423.527866380822,6.25215,5.223931544999999,0.886516764,0.886516764,1.8319780719999998,14776.4,1.8319780719999998,14776.4,16.228450239701992
63_34_580_35_63_13051,-7.67,-6.52,-3.77,-2.78,1.1500000000000004,0.9900000000000002,5687.5,0.206869802,-4413.490387069184,1.02528,3.781632886,0.206869802,0.448559418,0.7051362499999999,5687.5,1.7962346379999998,14488.1,13.263754986259
279_223_580_110_279_13051,-7.66,-6.63,-3.44,-2.61,1.0300000000000002,0.8300000000000001,11050.2,1.081432051,-3778.872082573409,10.26548,7.456413326,1.081432051,1.081432051,1.370003796,11050.2,1.370003796,11050.2,17.813327652139
226_34_580_35_226_13051,-8.35,-7.03,-4.54,-3.52,1.3199999999999994,1.02,4094.3,0.148036061,-4334.853242810218,7.09865,6.216744573,0.148036061,0.594011937,0.5076113139999999,4094.3,1.7713146579999999,14287.1,17.340253779258
279_34_453_110_279_13051,-7.56,-6.75,-3.99,-3.23,0.8099999999999996,0.7600000000000002,6524.7,0.386079867,-4190.650156963894,5.50145,8.121661411999998,0.386079867,1.315748189,0.8089323059999999,6524.7,1.8301059739999996,14761.3,17.793274266560992
580_34_7_89_34_01351,-7.24,-6.88,-3.81,-3.7,0.3600000000000003,0.10999999999999988,9360.1,0.211179711,-4000.572711109251,8.70139,5.395378964999999,0.211179711,0.211179711,1.160465198,9360.1,1.160465198,9360.1,12.124433337041998
279_34_580_85_279_13051,-7.88,-6.65,-3.75,-2.96,1.2299999999999995,0.79,7932.2,0.49064576,-3645.882072071319,2.49147,7.470490555,0.49064576,0.570373793,0.9834341559999998,7932.2,1.8706102399999998,15088.0,18.683711996472
255_119_223_151_255_13571,-8.38,-7.6,-3.08,-2.88,0.7800000000000011,0.20000000000000018,21033.4,1.467397666,-14045.197823909972,6.82409,6.1263150390000005,1.467397666,1.467397666,2.607720932,21033.4,2.607720932,21033.4,14.918032310940005
279_211_580_70_279_13051,-7.95,-6.91,-3.09,-2.73,1.04,0.3599999999999999,15366.7,0.899843539,-4246.542026745547,4.88393,6.807025364000001,0.899843539,0.899843539,1.9051634659999999,15366.7,1.9051634659999999,15366.7,16.961670428465
196_34_580_7_196_13051,-7.59,-6.47,-3.73,-2.61,1.12,1.12,6785.7,0.335490853,-3987.899095910068,1.14953,4.5010013870000005,0.335490853,0.645905667,0.8412910859999999,6785.7,2.03798324,16438.0,14.126675412135997
161_119_580_151_161_13051,-7.78,-6.54,-2.73,-2.71,1.2400000000000002,0.020000000000000018,15274.3,0.319464067,-3752.392995346937,4.06395,3.4838109870000005,0.319464067,0.698312251,1.8937077139999998,15274.3,1.923884446,15517.7,13.236604231336
262_34_580_175_262_13051,-7.95,-6.74,-3.75,-2.8,1.21,0.9500000000000002,6758.2,0.179503675,-4111.74303324323,6.22915,6.074989241,0.179503675,0.539735053,0.8378816359999999,6758.2,2.0514102739999998,16546.3,16.677006687094
279_186_580_66_279_13051,-7.95,-6.93,-3.26,-2.26,1.0200000000000005,1.0,15329.5,0.559086218,-4149.465452307026,4.49431,5.5573284130000005,0.559086218,0.559086218,1.9005514099999998,15329.5,1.9005514099999998,15329.5,15.155737726938002
112_119_580_151_112_13051,-8.16,-6.62,-2.86,-2.83,1.54,0.029999999999999805,14453.8,0.449060742,-4020.665369915805,5.57596,3.2684536780000006,0.449060742,0.449060742,1.7919821239999998,14453.8,1.7919821239999998,14453.8,14.216557216842999
281_53_580_160_281_13051,-7.96,-6.88,-2.64,-2.43,1.08,0.20999999999999996,16286.3,0.123578978,-4312.549021905554,3.87995,5.591403403,0.123578978,0.274738901,2.019175474,16286.3,2.7257250959999997,21985.2,15.457958988168
281_13_580_13_281_13031,-8.0,-6.67,-2.88,-2.67,1.33,0.20999999999999996,15711.6,0.78360875,-4806.370011284247,3.96383,6.376644675999998,0.78360875,0.78360875,1.947924168,15711.6,1.947924168,15711.6,17.602986221088997
281_68_768_171_281_13051,-7.19,-6.36,-3.02,-2.69,0.8300000000000001,0.33000000000000007,11392.9,0.825879458,-5203.350773067984,5.7087,7.463683700000001,0.825879458,1.015794984,1.4124917419999998,11392.9,1.8891700459999998,15237.7,16.972338957136998
281_153_580_22_281_13051,-8.16,-6.86,-4.02,-2.96,1.2999999999999998,1.0599999999999996,9157.8,0.693889586,-3604.407697653518,3.73035,6.739446091,0.693889586,0.693889586,1.1353840439999998,9157.8,1.1353840439999998,9157.8,17.974913769544003
279_203_580_203_279_13031,-7.79,-6.58,-2.74,-2.37,1.21,0.3700000000000001,17431.5,0.400913368,-3075.125360265315,5.23003,6.620527055,0.400913368,0.400913368,2.1611573699999997,17431.5,2.1611573699999997,17431.5,17.428212256971996
281_34_580_43_281_13051,-8.22,-6.74,-4.04,-3.39,1.4800000000000004,0.6499999999999999,6382.4,0.310891621,-4318.798576803296,6.84083,7.134103315,0.310891621,0.310891621,0.7912899519999999,6382.4,0.7912899519999999,6382.4,19.284256766992
279_34_515_34_279_13031,-7.58,-7.06,-4.16,-3.46,0.5200000000000005,0.7000000000000002,7562.3,0.295208754,-4347.30133283145,10.02242,8.639373795000001,0.295208754,0.295208754,0.937573954,7562.3,0.937573954,7562.3,17.272214217952005
281_22_796_34_281_13051,-8.14,-7.47,-4.06,-3.58,0.6700000000000008,0.47999999999999954,14276.7,0.523431256,-4401.871645556359,6.19416,7.718665940000001,0.523431256,0.523431256,1.770025266,14276.7,1.770025266,14276.7,16.642649501617
281_34_580_190_281_13051,-8.19,-6.78,-3.89,-3.22,1.4099999999999993,0.6699999999999999,8122.4,0.495499042,-4075.35664693971,5.55638,7.418099102,0.495499042,0.58166156,1.007015152,8122.4,1.7892049719999998,14431.4,19.377468965690994
154_154_154_154_154_11111,-7.63,-6.99,-2.02,-1.91,0.6399999999999997,0.1100000000000001,21244.7,0.376465402,-5431.164051944916,6.09696,4.403421119000001,0.043691387,0.434720838,2.6339179059999998,21244.7,2.892998912,23334.4,11.949907383099996
672_88_201_201_88_01331,-6.86,-6.62,-1.11,-0.6,0.2400000000000002,0.5100000000000001,27823.8,1.709955615,-2134.590224497861,4.59129,2.644823471,1.709955615,1.709955615,3.449594724,27823.8,3.449594724,27823.8,7.826318421804002
364_364_50_364_364_00100,-4.67,-4.59,-1.25,-1.23,0.08000000000000007,0.020000000000000018,10248.5,0.498074995,-5422.738388058197,4.7793,5.564957186,0.498074995,0.498074995,1.27060903,10248.5,1.27060903,10248.5,11.166542547358995
679_679_110_679_679_00100,-6.6,-6.01,-1.93,-1.61,0.5899999999999999,0.31999999999999984,16503.5,1.048486398,-5871.006009156282,8.33193,6.003282198999999,1.048486398,1.048486398,2.0461039299999997,16503.5,2.0461039299999997,16503.5,13.940166090259995
154_580_727_88_672_10234,-7.3,-6.56,-2.51,-1.57,0.7400000000000002,0.9399999999999997,15503.3,0.36616083,-3847.546162905984,7.14203,3.380680018,0.36616083,0.36616083,1.9220991339999998,15503.3,1.9220991339999998,15503.3,10.967092887023002
842_842_110_842_842_00100,-6.66,-6.45,-2.11,-1.06,0.20999999999999996,1.0499999999999998,19123.9,0.739364374,-5916.140901438961,9.4591,4.426351462000001,0.739364374,0.739364374,2.370981122,19123.9,2.370981122,19123.9,10.151832465411003
220_220_50_220_220_00100,-6.81,-6.53,-1.86,-1.73,0.27999999999999936,0.13000000000000012,19003.4,0.112703368,-3176.775340716864,3.97329,2.7294882260000004,0.112703368,0.188049731,2.356041532,19003.4,2.7958481839999996,22550.8,8.113101789438998
227_227_227_227_227_00000,-6.32,-6.01,-0.92,-0.49,0.3100000000000005,0.43000000000000005,24581.0,0.348487334,-4776.800194114429,8.75459,2.290426743,0.071470207,0.37074981,3.0475523799999995,24581.0,3.4698778519999998,27987.4,7.636164127348001
260_90_80_88_260_13051,-7.84,-6.97,-2.54,-2.51,0.8700000000000001,0.03000000000000025,19237.1,0.842474152,-4448.032130416145,4.03542,4.822992378,0.842474152,0.842474152,2.3850156579999995,19237.1,2.3850156579999995,19237.1,13.506307006742999
